State,Date,Date Week,Amount_2019,Amount_2020,Dine_In_2019,Dine_In_2020,Dine_In_trend,Off_Prem_2019,Off_Prem_2020,Dine_In_2020_pct,Off_Prem_2020_pct,Total_Trend
NE,2020/5/20,17-May-20,125354.41,74394.62,108512.37,44695.96,-0.5881,16842.04,29698.66,0.600795595,0.399204405,-0.4065
NE,2020/5/21,17-May-20,141746.92,85148.15,124077.01,56312.69,-0.5461,17669.91,28835.46,0.661349542,0.338650458,-0.3993
NE,2020/5/22,17-May-20,193225.63,128221.55,168993.26,79011.93,-0.5325,24232.37,49209.62,0.616214123,0.383785877,-0.3364
NE,2020/5/23,17-May-20,190125.68,116375.21,169566.47,73416.72,-0.567,20559.21,42958.49,0.630862191,0.369137809,-0.3879
NE,2020/5/24,24-May-20,124180.66,86369.58,109388.42,56553.37,-0.483,14792.24,29816.21,0.654783432,0.345216568,-0.3045
NE,2020/5/25,24-May-20,70309.44,58509.3,64735.25,39551.07,-0.389,5574.19,18958.23,0.675979203,0.324020797,-0.1678
NE,2020/5/26,24-May-20,95252.2,59158.55,82888.83,38536.98,-0.5351,12363.37,20621.57,0.651418603,0.348581397,-0.3789
NE,2020/5/27,24-May-20,121793.32,68649.89,107653.69,45822.77,-0.5744,14139.63,22827.12,0.667484973,0.332515027,-0.4363
NE,2020/5/28,24-May-20,128245.49,84555.32,113363.18,56995.4,-0.4972,14882.31,27559.92,0.674060485,0.325939515,-0.3407
NE,2020/5/29,24-May-20,197055.21,131209.28,176690.83,86091.7,-0.5128,20364.38,45117.58,0.656140328,0.343859672,-0.3341
NE,2020/5/30,24-May-20,206466.77,132339.38,189089.07,87420.67,-0.5377,17377.7,44918.71,0.660579413,0.339420587,-0.359
NE,2020/5/31,31-May-20,130476.15,78367.54,118997.14,53691.97,-0.5488,11479.01,24675.57,0.685130221,0.314869779,-0.3994
NE,2020/6/1,31-May-20,86231.2,53891.53,74086.18,41730.91,-0.4367,12145.02,12160.62,0.774350069,0.225649931,-0.375
NE,2020/6/2,31-May-20,105904.73,80718.11,92320.37,55722.39,-0.3964,13584.36,24995.72,0.690333185,0.309666815,-0.2378
NE,2020/6/3,31-May-20,114439.68,94205.73,98736.21,67776.76,-0.3136,15703.47,26428.97,0.719454751,0.280545249,-0.1768
NE,2020/6/4,31-May-20,124905.51,100132.08,108521.82,73641.06,-0.3214,16383.69,26491.02,0.735439232,0.264560768,-0.1983
NE,2020/6/5,31-May-20,192632.67,159552.8,173138.23,119166.76,-0.3117,19494.44,40386.04,0.746879779,0.253120221,-0.1717
NE,2020/6/6,31-May-20,198092.17,157576.46,180161.34,119781.1,-0.3351,17930.83,37795.36,0.7601459,0.2398541,-0.2045
NE,2020/6/7,7-Jun-20,133235.73,104149.01,120752.41,77717.27,-0.3564,12483.32,26431.74,0.746212278,0.253787722,-0.2183
NE,2020/6/8,7-Jun-20,81375,68051.48,72640.18,54855.64,-0.2448,8734.82,13195.84,0.80609033,0.19390967,-0.1637
NE,2020/6/9,7-Jun-20,108084.5,87185.03,95049.61,67175.11,-0.2933,13034.89,20009.92,0.770489039,0.229510961,-0.1934
NE,2020/6/10,7-Jun-20,134449.7,110214.13,117859.89,84904.26,-0.2796,16589.81,25309.87,0.770357304,0.229642696,-0.1803
NE,2020/6/11,7-Jun-20,144454.44,111666.93,126778.71,87275.29,-0.3116,17675.73,24391.64,0.781567918,0.218432082,-0.227
NE,2020/6/12,7-Jun-20,214576.11,175939.94,189008.64,135293.54,-0.2842,25567.47,40646.4,0.768975708,0.231024292,-0.1801
NE,2020/6/13,7-Jun-20,233875.76,167004.8,214813.62,130021.54,-0.3947,19062.14,36983.26,0.778549718,0.221450282,-0.2859
NE,2020/6/14,14-Jun-20,184875.79,108002.51,167848.16,83335.67,-0.5035,17027.63,24666.84,0.771608641,0.228391359,-0.4158
NE,2020/6/15,14-Jun-20,94926.49,68391.06,84801.78,56171.58,-0.3376,10124.71,12219.48,0.821329279,0.178670721,-0.2795
NE,2020/6/16,14-Jun-20,126184.99,97931.1,111716.26,77244.27,-0.3086,14468.73,20686.83,0.788761384,0.211238616,-0.2239
NE,2020/6/17,14-Jun-20,136849.09,115332.47,122828.5,91001.25,-0.2591,14020.59,24331.22,0.789034086,0.210965914,-0.1572
NE,2020/6/18,14-Jun-20,141734.2,114714.7,126964.93,87621.83,-0.3099,14769.27,27092.87,0.763823904,0.236176096,-0.1906
NE,2020/6/19,14-Jun-20,208870.21,181345.2,186707.81,143895.81,-0.2293,22162.4,37449.39,0.793491143,0.206508857,-0.1318
NE,2020/6/20,14-Jun-20,207527.04,178226.16,186180.82,143638.72,-0.2285,21346.22,34587.44,0.805935111,0.194064889,-0.1412
NE,2020/6/21,21-Jun-20,126012.84,144991.91,112856.88,111170.18,-0.0149,13155.96,33821.73,0.766733675,0.233266325,0.1506
NE,2020/6/22,21-Jun-20,101945.47,68246.59,90890.03,58447.44,-0.3569,11055.44,9799.15,0.856415537,0.143584463,-0.3306
NE,2020/6/23,21-Jun-20,123792.12,94861.81,109061.35,75227.03,-0.3102,14730.77,19634.78,0.793017021,0.206982979,-0.2337
NE,2020/6/24,21-Jun-20,128373.99,102095.18,113472.76,80903.76,-0.287,14901.23,21191.42,0.792434667,0.207565333,-0.2047
NE,2020/6/25,21-Jun-20,131822.41,120266.41,114381.27,95573.81,-0.1644,17441.14,24692.6,0.794684152,0.205315848,-0.0877
NE,2020/6/26,21-Jun-20,196654.31,175930.18,173691.37,141536.67,-0.1851,22962.94,34393.51,0.804504776,0.195495224,-0.1054
NE,2020/6/27,21-Jun-20,195132.08,169920.36,175932.15,136035.03,-0.2268,19199.93,33885.33,0.800581108,0.199418892,-0.1292
NE,2020/6/28,28-Jun-20,131083.28,113207.77,117403.81,90382.28,-0.2302,13679.47,22825.49,0.798375235,0.201624765,-0.1364
NE,2020/6/29,28-Jun-20,85791.27,76454.2,76210.87,62418.72,-0.181,9580.4,14035.48,0.816419765,0.183580235,-0.1088
NE,2020/6/30,28-Jun-20,117065.69,99026.83,102842.92,77978.25,-0.2418,14222.77,21048.58,0.787445685,0.212554315,-0.1541
NE,2020/7/1,28-Jun-20,137427.13,116261.98,118198.71,95503.83,-0.192,19228.42,20758.15,0.821453669,0.178546331,-0.154
NE,2020/7/2,28-Jun-20,37646.3,131026.11,30221.37,105091.82,2.4774,7424.93,25934.29,0.802067771,0.197932229,2.4805
NE,2020/7/3,28-Jun-20,189378.46,147202.17,169241.77,114582.37,-0.323,20136.69,32619.8,0.778401365,0.221598635,-0.2227
NE,2020/7/4,28-Jun-20,177356.22,57563.79,161076.76,44915.09,-0.7212,16279.46,12648.7,0.780266379,0.219733621,-0.6754
NE,2020/7/5,5-Jul-20,122407.45,105562.47,111675.8,83020.81,-0.2566,10731.65,22541.66,0.786461419,0.213538581,-0.1376
NE,2020/7/6,5-Jul-20,80723.46,76352.62,69329.66,63677.99,-0.0815,11393.8,12674.63,0.833998755,0.166001245,-0.0541
NE,2020/7/7,5-Jul-20,105675.26,94264.34,89811.73,75437.41,-0.16,15863.53,18826.93,0.800275162,0.199724838,-0.108
NE,2020/7/8,5-Jul-20,114216.72,104551.7,99974.93,83537.38,-0.1644,14241.79,21014.32,0.799005468,0.200994532,-0.0846
NE,2020/7/9,5-Jul-20,128959.44,119611.69,113830.18,98283.01,-0.1366,15129.26,21328.68,0.821683984,0.178316016,-0.0725
NE,2020/7/10,5-Jul-20,179053.54,176016.83,157847.45,142124.31,-0.0996,21206.09,33892.52,0.807447276,0.192552724,-0.017
NE,2020/7/11,5-Jul-20,182655.34,193856.04,163443.41,162933.74,-0.0031,19211.93,30922.3,0.840488334,0.159511666,0.0613
NE,2020/7/12,12-Jul-20,118221.75,116588.03,106159.25,94018.4,-0.1144,12062.5,22569.63,0.806415547,0.193584453,-0.0138
NE,2020/7/13,12-Jul-20,78364.13,76967.46,67626.97,62676.75,-0.0732,10737.16,14290.71,0.814327899,0.185672101,-0.0178
NE,2020/7/14,12-Jul-20,107388.58,92039.96,93049.19,75134.3,-0.1925,14339.39,16905.66,0.816322606,0.183677394,-0.1429
NE,2020/7/15,12-Jul-20,116658.41,109244.3,102037.16,88357.62,-0.1341,14621.25,20886.68,0.808807599,0.191192401,-0.0636
NE,2020/7/16,12-Jul-20,118823.24,114518.28,103417.14,92941.06,-0.1013,15406.1,21577.22,0.811582745,0.188417255,-0.0362
NE,2020/7/17,12-Jul-20,207051.19,173926.25,181449.86,139311.13,-0.2322,25601.33,34615.12,0.800978173,0.199021827,-0.16
NE,2020/7/18,12-Jul-20,230447.59,175014.06,212778.14,142331.52,-0.3311,17669.45,32682.54,0.813257632,0.186742368,-0.2405
NE,2020/7/19,19-Jul-20,114556.33,118721.53,104528.43,96936.3,-0.0726,10027.9,21785.23,0.816501438,0.183498562,0.0364
NH,2020/2/17,16-Feb-20,147765.84,174871.8,110977.91,126309.09,0.1381,36787.93,48562.71,0.722295362,0.277704638,0.1834
NH,2020/2/18,16-Feb-20,174785.64,158955,135705.53,112315.47,-0.1724,39080.11,46639.53,0.706586581,0.293413419,-0.0906
NH,2020/2/19,16-Feb-20,209417.2,219555.65,164432.63,168574.16,0.0252,44984.57,50981.49,0.767796957,0.232203043,0.0484
NH,2020/2/20,16-Feb-20,237825.6,243034.47,188319.61,183314.98,-0.0266,49505.99,59719.49,0.754275638,0.245724362,0.0219
NH,2020/2/21,16-Feb-20,342180.29,345462.27,269541.95,260640.44,-0.033,72638.34,84821.83,0.754468614,0.245531386,0.0096
NH,2020/2/22,16-Feb-20,382174.34,373491.03,322993.69,301613.86,-0.0662,59180.65,71877.17,0.807553156,0.192446844,-0.0227
NH,2020/2/23,23-Feb-20,182922.62,234612.59,143020.45,183692.62,0.2844,39902.17,50919.97,0.782961477,0.217038523,0.2826
NH,2020/2/24,23-Feb-20,134592.04,139416.85,97839.01,97501.43,-0.0035,36753.03,41915.42,0.699351836,0.300648164,0.0358
NH,2020/2/25,23-Feb-20,172454.32,173628.49,134948.69,127767.52,-0.0532,37505.63,45860.97,0.735867253,0.264132747,0.0068
NH,2020/2/26,23-Feb-20,201452.78,209028.05,158488.98,155217.77,-0.0206,42963.8,53810.28,0.742569095,0.257430905,0.0376
NH,2020/2/27,23-Feb-20,219134.06,216483.72,168494.66,161111.88,-0.0438,50639.4,55371.84,0.74422169,0.25577831,-0.0121
NH,2020/2/28,23-Feb-20,320015.99,320969.42,251443.69,242193.11,-0.0368,68572.3,78776.31,0.754567554,0.245432446,0.003
NH,2020/2/29,23-Feb-20,315303.12,358883.06,262496.32,289076.76,0.1013,52806.8,69806.3,0.805490123,0.194509877,0.1382
NH,2020/3/1,1-Mar-20,216373.65,217239.06,173469.64,166677.59,-0.0392,42904.01,50561.47,0.767254241,0.232745759,0.004
NH,2020/3/2,1-Mar-20,127238.79,134995.96,88751.96,92225.8,0.0391,38486.83,42770.16,0.683174519,0.316825481,0.061
NH,2020/3/3,1-Mar-20,161446.79,174657.2,122130.7,126092.29,0.0324,39316.09,48564.91,0.721941552,0.278058448,0.0818
NH,2020/3/4,1-Mar-20,195227.79,197442.61,153087.53,143368.37,-0.0635,42140.26,54074.24,0.726126797,0.273873203,0.0113
NH,2020/3/5,1-Mar-20,227229.03,227051.4,179647.8,167650.24,-0.0668,47581.23,59401.16,0.73838012,0.26161988,-0.0008
NH,2020/3/6,1-Mar-20,333041.9,320475.34,261106.42,236670.2,-0.0936,71935.48,83805.14,0.738497383,0.261502617,-0.0377
NH,2020/3/7,1-Mar-20,362517.03,377994.66,302779.05,305144.37,0.0078,59737.98,72850.29,0.807271642,0.192728358,0.0427
NH,2020/3/8,8-Mar-20,151116.55,229534.12,115850.73,176997.26,0.5278,35265.82,52536.86,0.771115249,0.228884751,0.5189
NH,2020/3/9,8-Mar-20,132531.8,148692.97,97959.2,104248.76,0.0642,34572.6,44444.21,0.701100799,0.298899201,0.1219
NH,2020/3/10,8-Mar-20,178222.77,179803.98,138924.59,129408.73,-0.0685,39298.18,50395.25,0.719721165,0.280278835,0.0089
NH,2020/3/11,8-Mar-20,198703.48,203874.79,157172.6,150690.35,-0.0412,41530.88,53184.44,0.739131847,0.260868153,0.026
NH,2020/3/12,8-Mar-20,233165.02,224407.61,180837.71,167540.25,-0.0735,52327.31,56867.36,0.746588986,0.253411014,-0.0376
NH,2020/3/13,8-Mar-20,340225.88,281001.13,268687.42,202421.48,-0.2466,71538.46,78579.65,0.720358242,0.279641758,-0.1741
NH,2020/3/14,8-Mar-20,353986.08,276211.39,295344.47,216161.17,-0.2681,58641.61,60050.22,0.782593252,0.217406748,-0.2197
NH,2020/3/15,15-Mar-20,215734.32,155166.03,175759.41,114304.84,-0.3497,39974.91,40861.19,0.736661497,0.263338503,-0.2808
NH,2020/3/16,15-Mar-20,131808.31,93774.31,97825.48,57351.08,-0.4137,33982.83,36423.23,0.611586265,0.388413735,-0.2886
NH,2020/3/17,15-Mar-20,178219.55,76442.56,136561.61,27318.7,-0.8,41657.94,49123.86,0.357375525,0.642624475,-0.5711
NH,2020/3/18,15-Mar-20,211135.11,81749.4,166958.22,31815.43,-0.8094,44176.89,49933.97,0.389182428,0.610817572,-0.6128
NH,2020/3/19,15-Mar-20,240993.48,80744.98,191104.96,31070.85,-0.8374,49888.52,49674.13,0.38480225,0.61519775,-0.6649
NH,2020/3/20,15-Mar-20,324384.26,117412.56,252770.37,41466.44,-0.836,71613.89,75946.12,0.35316869,0.64683131,-0.638
NH,2020/3/21,15-Mar-20,388454.99,97737.95,327933.47,33324.98,-0.8984,60521.52,64412.97,0.340962543,0.659037457,-0.7484
NH,2020/3/22,22-Mar-20,231892.36,68718.31,189020.75,23127.48,-0.8776,42871.61,45590.83,0.336554843,0.663445157,-0.7037
NH,2020/3/23,22-Mar-20,135702.41,53470.65,100457.19,18537.27,-0.8155,35245.22,34933.38,0.346681217,0.653318783,-0.606
NH,2020/3/24,22-Mar-20,165239.62,70716.71,125842.44,19901.22,-0.8419,39397.18,50815.49,0.281421746,0.718578254,-0.572
NH,2020/3/25,22-Mar-20,210325.07,81109.47,167668.03,26586.88,-0.8414,42657.04,54522.59,0.327790084,0.672209916,-0.6144
NH,2020/3/26,22-Mar-20,242320.34,95560.43,189906.14,28334.49,-0.8508,52414.2,67225.94,0.296508607,0.703491393,-0.6056
NH,2020/3/27,22-Mar-20,351245.62,120372,276984.33,35396.35,-0.8722,74261.29,84975.65,0.294058004,0.705941996,-0.6573
NH,2020/3/28,22-Mar-20,390806.08,98685.35,328000.45,29505.79,-0.91,62805.63,69179.56,0.298988553,0.701011447,-0.7475
NH,2020/3/29,29-Mar-20,229466.06,54675.33,183518.3,15775.32,-0.914,45947.76,38900.01,0.288527202,0.711472798,-0.7617
NH,2020/3/30,29-Mar-20,136335.38,49895.27,97731.75,17253.39,-0.8235,38603.63,32641.88,0.345792096,0.654207904,-0.634
NH,2020/3/31,29-Mar-20,185430.95,59226.91,144321.24,18831.06,-0.8695,41109.71,40395.85,0.317947703,0.682052297,-0.6806
NH,2020/4/1,29-Mar-20,208191.22,70708.88,165026.5,23549.98,-0.8573,43164.72,47158.9,0.33305548,0.66694452,-0.6604
NH,2020/4/2,29-Mar-20,248221.21,77025.95,200305.58,23658.46,-0.8819,47915.63,53367.49,0.307149214,0.692850786,-0.6897
NH,2020/4/3,29-Mar-20,340474.8,119262.12,266065.49,35025.09,-0.8684,74409.31,84237.03,0.293681598,0.706318402,-0.6497
NH,2020/4/4,29-Mar-20,387947.42,103063.32,322473.86,27582.28,-0.9145,65473.56,75481.04,0.267624602,0.732375398,-0.7343
NH,2020/4/5,5-Apr-20,232422.68,62932.24,184214.23,17929.9,-0.9027,48208.45,45002.34,0.284908022,0.715091978,-0.7292
NH,2020/4/6,5-Apr-20,134921.25,54515.77,96337.68,18556.36,-0.8074,38583.57,35959.41,0.340385177,0.659614823,-0.5959
NH,2020/4/7,5-Apr-20,170004.03,61350.27,128761.81,19744.92,-0.8467,41242.22,41605.35,0.32183917,0.67816083,-0.6391
NH,2020/4/8,5-Apr-20,200568.98,81233.36,155416.53,24698.04,-0.8411,45152.45,56535.32,0.304038144,0.695961856,-0.595
NH,2020/4/9,5-Apr-20,235078.79,76920.26,185819.75,23377.71,-0.8742,49259.04,53542.55,0.30392136,0.69607864,-0.6728
NH,2020/4/10,5-Apr-20,336272.94,122144.29,260757.84,32060.6,-0.877,75515.1,90083.69,0.262481365,0.737518635,-0.6368
NH,2020/4/11,5-Apr-20,379907.18,107312.18,317914.13,29289.91,-0.9079,61993.05,78022.27,0.272941152,0.727058848,-0.7175
NH,2020/4/12,12-Apr-20,242152.63,13546.44,193347.94,5468.35,-0.9717,48804.69,8078.09,0.403674323,0.596325677,-0.9441
NH,2020/4/13,12-Apr-20,153926.95,54626.81,113598.51,15867.57,-0.8603,40328.44,38759.24,0.290472206,0.709527794,-0.6451
NH,2020/4/14,12-Apr-20,193305.79,72020.63,150056.73,20969.02,-0.8603,43249.06,51051.61,0.291152965,0.708847035,-0.6274
NH,2020/4/15,12-Apr-20,227336.17,90758.37,179606.95,25373.9,-0.8587,47729.22,65384.47,0.279576418,0.720423582,-0.6008
NH,2020/4/16,12-Apr-20,257540.15,96132.46,203655.79,27510.65,-0.8649,53884.36,68621.81,0.28617441,0.71382559,-0.6267
NH,2020/4/17,12-Apr-20,355539.69,140351.64,278749.29,34742.79,-0.8754,76790.4,105608.85,0.247541033,0.752458967,-0.6052
NH,2020/4/18,12-Apr-20,322219.75,116045.11,257567.02,31430.47,-0.878,64652.73,84614.64,0.270847001,0.729152999,-0.6399
NH,2020/4/19,19-Apr-20,126445.88,84791.51,107243.2,26260.17,-0.7551,19202.68,58531.34,0.309702823,0.690297177,-0.3294
NH,2020/4/20,19-Apr-20,146206.83,67280.55,107490.51,21979.02,-0.7955,38716.32,45301.53,0.326677175,0.673322825,-0.5398
NH,2020/4/21,19-Apr-20,181962.18,75253.97,142219.19,23350.67,-0.8358,39742.99,51903.3,0.310291537,0.689708463,-0.5864
NH,2020/4/22,19-Apr-20,214936.8,85997.69,172208.94,24473.63,-0.8579,42727.86,61524.06,0.284584737,0.715415263,-0.5999
NH,2020/4/23,19-Apr-20,254423.56,92547.24,203633.28,27020.15,-0.8673,50790.28,65527.09,0.291960625,0.708039375,-0.6362
NH,2020/4/24,19-Apr-20,321785.67,141457.97,251933.6,35020.02,-0.861,69852.07,106437.95,0.247564842,0.752435158,-0.5604
NH,2020/4/25,19-Apr-20,370815.94,130555.12,309883.7,37237.73,-0.8798,60932.24,93317.39,0.285226118,0.714773882,-0.6479
NH,2020/4/26,26-Apr-20,244810.86,77856.87,195288.95,21360.93,-0.8906,49521.91,56495.94,0.27436153,0.72563847,-0.682
NH,2020/4/27,26-Apr-20,144749.99,62258.16,107204.18,20023.54,-0.8132,37545.81,42234.62,0.321621134,0.678378866,-0.5699
NH,2020/4/28,26-Apr-20,188688.65,75962.99,147464.82,20792.41,-0.859,41223.83,55170.58,0.273717635,0.726282365,-0.5974
NH,2020/4/29,26-Apr-20,213430.57,102825.1,166146.21,29004.28,-0.8254,47284.36,73820.82,0.282073929,0.717926071,-0.5182
NH,2020/4/30,26-Apr-20,238702.18,97934.38,185996.45,28096.33,-0.8489,52705.73,69838.05,0.286889344,0.713110656,-0.5897
NH,2020/5/1,26-Apr-20,335334.2,152002.75,259807.99,41267.92,-0.8412,75526.21,110734.83,0.271494562,0.728505438,-0.5467
NH,2020/5/2,26-Apr-20,376457.92,152333.64,312848.71,35235.08,-0.8874,63609.21,117098.56,0.231302029,0.768697971,-0.5954
NH,2020/5/3,3-May-20,254563.01,93840.76,206538.24,24474.65,-0.8815,48024.77,69366.11,0.260810441,0.739189559,-0.6314
NH,2020/5/4,3-May-20,155073.99,78225,114690.1,24894.41,-0.7829,40383.89,53330.59,0.318241099,0.681758901,-0.4956
NH,2020/5/5,3-May-20,198965.07,110949.13,155898.07,26853.86,-0.8277,43067,84095.27,0.24203759,0.75796241,-0.4424
NH,2020/5/6,3-May-20,233471.59,116427.73,183397.17,37045.84,-0.798,50074.42,79381.89,0.318187428,0.681812572,-0.5013
NH,2020/5/7,3-May-20,308505.48,120471.07,257053.97,36502.21,-0.858,51451.51,83968.86,0.302995649,0.697004351,-0.6095
NH,2020/5/8,3-May-20,357652.47,173074.49,280686.17,49477.59,-0.8237,76966.3,123596.9,0.285874539,0.714125461,-0.5161
NH,2020/5/9,3-May-20,400140.73,142379.8,333808.67,33965.35,-0.8982,66332.06,108414.45,0.238554556,0.761445444,-0.6442
NH,2020/5/10,10-May-20,342616.18,134314.91,284528.03,35759.1,-0.8743,58088.15,98555.81,0.266233287,0.733766713,-0.608
NH,2020/5/11,10-May-20,160710.62,79938.79,118177.66,24084.24,-0.7962,42532.96,55854.55,0.30128352,0.69871648,-0.5026
NH,2020/5/12,10-May-20,205947.1,97000.48,163573.87,28182.23,-0.8277,42373.23,68818.25,0.290537016,0.709462984,-0.529
NH,2020/5/13,10-May-20,235392.42,113868.12,185231.93,33807.86,-0.8175,50160.49,80060.26,0.296903646,0.703096354,-0.5163
NH,2020/5/14,10-May-20,272048.05,123897.12,216018.61,34732.13,-0.8392,56029.44,89164.99,0.280330406,0.719669594,-0.5446
NH,2020/5/15,10-May-20,376567.1,181414.15,304040.83,44733.78,-0.8529,72526.27,136680.37,0.246583742,0.753416258,-0.5182
NH,2020/5/16,10-May-20,399994.01,170922.85,332996.29,44435.91,-0.8666,66997.72,126486.94,0.259976416,0.740023584,-0.5727
NH,2020/5/17,17-May-20,265584.59,114701.3,216218.7,33279.41,-0.8461,49365.89,81421.89,0.29013978,0.70986022,-0.5681
NH,2020/5/18,17-May-20,155981.86,98710.6,115534.08,32706.8,-0.7169,40447.78,66003.8,0.331340302,0.668659698,-0.3672
NH,2020/5/19,17-May-20,189227.03,119471.32,147691.14,41969.11,-0.7158,41535.89,77502.21,0.351290251,0.648709749,-0.3686
NH,2020/5/20,17-May-20,228850.91,150274.42,181984.8,56708.81,-0.6884,46866.11,93565.61,0.377368351,0.622631649,-0.3434
NH,2020/5/21,17-May-20,250513.66,163729.04,197517.83,65035.48,-0.6707,52995.83,98693.56,0.39721408,0.60278592,-0.3464
NH,2020/5/22,17-May-20,363000.43,217303.39,284673.74,84488.53,-0.7032,78326.69,132814.86,0.388804473,0.611195527,-0.4014
NH,2020/5/23,17-May-20,336649.1,194187.57,278840.41,77661.67,-0.7215,57808.69,116525.9,0.399931211,0.600068789,-0.4232
NH,2020/5/24,24-May-20,276227.61,147859.6,228087.27,62071.1,-0.7279,48140.34,85788.5,0.419797565,0.580202435,-0.4647
NH,2020/5/25,24-May-20,160826.77,112965.13,121060.74,36217,-0.7008,39766.03,76748.13,0.320603358,0.679396642,-0.2976
NH,2020/5/26,24-May-20,171716.47,110801.62,128424.83,40494.41,-0.6847,43291.64,70307.21,0.365467671,0.634532329,-0.3547
NH,2020/5/27,24-May-20,229941.34,158764.54,183692.19,67426.24,-0.6329,46249.15,91338.3,0.424693323,0.575306677,-0.3095
NH,2020/5/28,24-May-20,248044.11,160747.55,195968.71,69596.02,-0.6449,52075.4,91151.53,0.432952291,0.567047709,-0.3519
NH,2020/5/29,24-May-20,348085.56,232200,271436.72,95159.4,-0.6494,76648.84,137040.6,0.409816537,0.590183463,-0.3329
NH,2020/5/30,24-May-20,357393.78,222823.76,293126.41,99206.06,-0.6616,64267.37,123617.7,0.445222089,0.554777911,-0.3765
NH,2020/5/31,31-May-20,254753.96,159662.76,204482.76,66690.69,-0.6739,50271.2,92972.07,0.417697214,0.582302786,-0.3733
NH,2020/6/1,31-May-20,165082.99,111634.48,122289,39251.81,-0.679,42793.99,72382.67,0.351610094,0.648389906,-0.3238
NH,2020/6/2,31-May-20,201103.35,124748.29,157530.37,46784.16,-0.703,43572.98,77964.13,0.375028467,0.624971533,-0.3797
NH,2020/6/3,31-May-20,236585.18,158652.57,187163.24,68386.49,-0.6346,49421.94,90266.08,0.431045586,0.568954414,-0.3294
NH,2020/6/4,31-May-20,268720.15,205930.83,212663.69,89712.4,-0.5781,56056.46,116218.43,0.435643366,0.564356634,-0.2337
NH,2020/6/5,31-May-20,363662.23,244588.86,291500.34,104635.59,-0.641,72161.89,139953.27,0.427801945,0.572198055,-0.3274
NH,2020/6/6,31-May-20,341894.12,232921.93,284322.37,109198.46,-0.6159,57571.75,123723.47,0.468820003,0.531179997,-0.3187
NH,2020/6/7,7-Jun-20,250687.2,171103.49,204189.2,78472.85,-0.6157,46498,92630.64,0.458627992,0.541372008,-0.3175
NH,2020/6/8,7-Jun-20,170791.51,119603.4,126089.52,47670.83,-0.6219,44701.99,71932.57,0.398574204,0.601425796,-0.2997
NH,2020/6/9,7-Jun-20,214332.79,135833.12,172714.93,54481.78,-0.6846,41617.86,81351.34,0.401093489,0.598906511,-0.3663
NH,2020/6/10,7-Jun-20,244315.68,174881.33,190987.71,78905.83,-0.5869,53327.97,95975.5,0.45119642,0.54880358,-0.2842
NH,2020/6/11,7-Jun-20,257722.61,157026.99,201001.14,53743.17,-0.7326,56721.47,103283.82,0.342254347,0.657745653,-0.3907
NH,2020/6/12,7-Jun-20,369180.44,253188.95,295270.8,115771.16,-0.6079,73909.64,137417.79,0.457252025,0.542747975,-0.3142
NH,2020/6/13,7-Jun-20,347095.1,246275.35,286086.31,120585.34,-0.5785,61008.79,125690.01,0.489636255,0.510363745,-0.2905
NH,2020/6/14,14-Jun-20,294055.44,176297.24,245903.2,82985.72,-0.6625,48152.24,93311.52,0.4707148,0.5292852,-0.4005
NH,2020/6/15,14-Jun-20,175417.46,126909.01,132279.93,53219.94,-0.5977,43137.53,73689.07,0.419355095,0.580644905,-0.2765
NH,2020/6/16,14-Jun-20,212274.06,163192.04,166582.18,81554.82,-0.5104,45691.88,81637.22,0.499747537,0.500252463,-0.2312
NH,2020/6/17,14-Jun-20,252248.73,196301.89,202526.48,103257.63,-0.4902,49722.25,93044.26,0.526014446,0.473985554,-0.2218
NH,2020/6/18,14-Jun-20,276488.89,211689.82,220629.88,110282.98,-0.5001,55859.01,101406.84,0.520964967,0.479035033,-0.2344
NH,2020/6/19,14-Jun-20,371690.23,296695.83,300999.93,166600.24,-0.4465,70690.3,130095.59,0.561518644,0.438481356,-0.2018
NH,2020/6/20,14-Jun-20,356680.33,284677.42,293848.95,169502.12,-0.4232,62831.38,115175.3,0.595418211,0.404581789,-0.2019
NH,2020/6/21,21-Jun-20,247543.26,216616.18,195692.8,130997.32,-0.3306,51850.46,85618.86,0.60474393,0.39525607,-0.1249
NH,2020/6/22,21-Jun-20,178968.44,128978.63,134911.87,59309.4,-0.5604,44056.57,69669.23,0.459838967,0.540161033,-0.2793
NH,2020/6/23,21-Jun-20,234065.2,169215.24,183982.4,88948.65,-0.5165,50082.8,80266.59,0.525653895,0.474346105,-0.2771
NH,2020/6/24,21-Jun-20,260486,189983.17,211384.6,103489.54,-0.5104,49101.4,86493.63,0.544730041,0.455269959,-0.2707
NH,2020/6/25,21-Jun-20,289013.01,220665.09,226997.85,121312.09,-0.4656,62015.16,99353,0.549756602,0.450243398,-0.2365
NH,2020/6/26,21-Jun-20,352521.26,299580.26,273531.33,167455.77,-0.3878,78989.93,132124.49,0.558967971,0.441032029,-0.1502
NH,2020/6/27,21-Jun-20,358584.91,295785.8,292609.77,180494.89,-0.3832,65975.14,115290.91,0.61022162,0.38977838,-0.1751
NH,2020/6/28,28-Jun-20,268303.62,198165.93,215907.19,114216.7,-0.471,52396.43,83949.23,0.576369006,0.423630994,-0.2614
NH,2020/6/29,28-Jun-20,184053.9,125595.48,137304.7,56593.01,-0.5878,46749.2,69002.47,0.450597506,0.549402494,-0.3176
