"State","Date","Date.Week","Amount_2019_weekly","Amount_2020_weekly","Dine_In_2019_weekly","Dine_In_2020_weekly","Off_Prem_2019_weekly","Off_Prem_2020_weekly","Dine_In_2020_weekly_pct","Off_Prem_2020_weekly_pct","Province_State","confirmed","deaths","population","confirmed.add_weekly","deaths.add_weekly","recreation_mob_weekly","residential_mob_weekly","Density","Urbanization.rate","DJUSRU","DJUSRU.t1","DJUSRU.t2","DJUSRU.t3","DJUSRU.t4","DJUSRU.t5","DJUSRU.t6"
"CA",2020-03-23,2020-03-22,7141348.43142857,1938424.09428571,5749561.71714286,688090.52,1391786.71428571,1250333.57428571,0.354974188583615,0.645025811416385,"California",2113,39,39512223,601.714285714286,13.4285714285714,-44.4285714285714,20.7142857142857,256.3728,0.95,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36
"CA",2020-03-30,2020-03-29,6907652.6,1988363.05571429,5544486.43714286,700692.117142857,1363166.16285714,1287670.93857143,0.352396467601409,0.647603532398591,"California",7155,146,39512223,1310.14285714286,32,-43.5714285714286,20.7142857142857,256.3728,0.95,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15
"CA",2020-04-06,2020-04-05,6918657.40285714,1918451.79857143,5530228.91,639946.272857143,1388428.49285714,1278505.52571429,0.333574329745307,0.666425670254693,"California",16024,380,39512223,1109.42857142857,41.7142857142857,-49.4285714285714,22.5714285714286,256.3728,0.95,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
"CA",2020-04-13,2020-04-12,6836400.45714286,2276636.39857143,5440210.07,794193.988571429,1396190.38714286,1482442.41,0.348845335631891,0.651154664368109,"California",23934,714,39512223,1233,76.7142857142857,-51.5714285714286,20.5714285714286,256.3728,0.95,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97
"CA",2020-04-20,2020-04-19,6962299.75285714,2448066.96571429,5533479.03857143,854921.168571429,1428820.71428571,1593145.79714286,0.349222950411401,0.650777049588599,"California",33686,1225,39512223,1732.57142857143,78.2857142857143,-54.1428571428571,19.5714285714286,256.3728,0.95,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21
"CA",2020-04-27,2020-04-26,6871580.38,2632727.62857143,5484116.95571429,934969.584285714,1387463.42428571,1697758.04428571,0.355133426693686,0.644866573306313,"California",44972,1779,39512223,1620.57142857143,70.1428571428571,-49.2857142857143,17.4285714285714,256.3728,0.95,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34
"CA",2020-05-04,2020-05-03,7199926.08142857,2998912.87428571,5768136.83142857,1039053.86142857,1431789.25,1959859.01285714,0.346476841770888,0.653523158229112,"California",55884,2278,39512223,1813.85714285714,71.4285714285714,-45.5714285714286,17,256.3728,0.95,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38
"CA",2020-05-11,2020-05-10,6753913.31,2875772.29285714,5401355.99,996211.307142857,1352557.32,1879560.98571429,0.346415225439529,0.653584774560471,"California",69329,2779,39512223,1795.14285714286,74.8571428571429,-45.4285714285714,16.7142857142857,256.3728,0.95,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35
"CA",2020-05-18,2020-05-17,6974766.37571429,3149947.78,5609434.45142857,1191122.11571429,1365331.92428571,1958825.66428571,0.378140273714089,0.621859726285911,"California",81518,3279,39512223,1986.14285714286,73.2857142857143,-42,15.4285714285714,256.3728,0.95,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6
"CA",2020-05-25,2020-05-24,6866598.85571429,3409295.90142857,5444069.44857143,1476160.99571429,1422529.40714286,1933134.90571429,0.432981189780488,0.567018810219512,"California",96470,3768,39512223,2554.57142857143,59.8571428571429,-40.8571428571429,15.5714285714286,256.3728,0.95,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
"CA",2020-06-01,2020-05-31,7049605.73,3569908.68714286,5590223.80857143,1719438.93142857,1459381.92142857,1850469.75571429,0.481647874530009,0.518352125469991,"California",114733,4217,39512223,2672.28571428571,65.7142857142857,-37,14.1428571428571,256.3728,0.95,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4
"CA",2020-06-08,2020-06-07,7402093.76285714,4194475.14285714,5920112.16285714,2255862.94,1481981.6,1938612.20285714,0.537817691884896,0.462182308115104,"California",133816,4657,39512223,3098.85714285714,66.7142857142857,-32,12.2857142857143,256.3728,0.95,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53
"CA",2020-06-15,2020-06-14,6985070.71571429,4441318.05428571,5609546.20285714,2465804.84571429,1375524.51285714,1975513.20857143,0.555196636578385,0.444803363421615,"California",155726,5114,39512223,3758.28571428571,59.4285714285714,-29.7142857142857,11.2857142857143,256.3728,0.95,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93
"CA",2020-06-22,2020-06-21,6942134.49,4320574.94428571,5556513.93714286,2444847.36571429,1385620.55285714,1875727.57857143,0.56586158028523,0.43413841971477,"California",184765,5566,39512223,5261.42857142857,59.5714285714286,-30.1428571428571,11.7142857142857,256.3728,0.95,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93
"CA",2020-06-29,2020-06-28,6396603.78571429,3843317.39571429,5122824.77857143,2028404.00714286,1273779.00714286,1814913.38857143,0.527774263297834,0.472225736702166,"California",223646,5983,39512223,7027.71428571429,63,-29.4285714285714,12.2857142857143,256.3728,0.95,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03
"CA",2020-07-06,2020-07-05,6871497.13428571,4166612.05714286,5517783.17428571,2170951.61285714,1353713.96,1995660.44428571,0.521035215922121,0.478964784077879,"California",271035,6441,39512223,8551.71428571429,96.8571428571429,-29.2857142857143,12.1428571428571,256.3728,0.95,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37
"CA",2020-07-13,2020-07-12,7044759.77285714,4146003.77857143,5667600.39285714,2140398.87428571,1377159.38,2005604.90428571,0.516255890876979,0.483744109123021,"California",333357,7089,39512223,8909,94.8571428571429,-29,14.2,256.3728,0.95,1779.88,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86
"CO",2020-02-17,2020-02-16,1036525.26,1085261.41,859231.307142857,921715.604285714,177293.952857143,163545.805714286,0.849302846109413,0.150697153890587,"Colorado",0,0,5758736,0,0,-0.285714285714286,1.42857142857143,56.4012,0.862,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8,1967.95
"CO",2020-02-24,2020-02-23,995564.731428571,1115735.17714286,839662.628571429,948059.914285714,155902.102857143,167675.262857143,0.849717687232448,0.150282312767552,"Colorado",0,0,5758736,0,0,4.42857142857143,-0.571428571428571,56.4012,0.862,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8
"CO",2020-03-02,2020-03-01,1118903.37571429,1122011.35,961708.585714286,956744.992857143,157194.79,165266.357142857,0.852705271526124,0.147294728473876,"Colorado",0,0,5758736,1.14285714285714,0,6.85714285714286,-0.857142857142857,56.4012,0.862,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01
"CO",2020-03-09,2020-03-08,1087112.62714286,894767.958571429,935060.684285714,740612.664285714,152051.942857143,154155.294285714,0.82771478034167,0.17228521965833,"Colorado",12,0,5758736,18.2857142857143,0.285714285714286,-1.28571428571429,1.85714285714286,56.4012,0.862,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57
"CO",2020-03-16,2020-03-15,1128048.45714286,314589.215714286,968801.028571428,127410.16,159247.428571429,187179.055714286,0.405004855969747,0.594995144030253,"Colorado",161,2,5758736,65.5714285714286,0.714285714285714,-32.7142857142857,14.2857142857143,56.4012,0.862,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68
"CO",2020-03-23,2020-03-22,1101432.41428571,304582.627142857,946884.884285714,95177.0971428572,154547.53,209405.53,0.312483669983635,0.687516330016365,"Colorado",723,7,5758736,244.714285714286,5.71428571428571,-44.4285714285714,18.5714285714286,56.4012,0.862,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36
"CO",2020-03-30,2020-03-29,1065773.02142857,314796.015714286,913363.564285714,89990.8671428571,152409.457142857,224805.148571429,0.285870413380754,0.714129586619246,"Colorado",2627,51,5758736,377.428571428571,13.2857142857143,-45.2857142857143,19.5714285714286,56.4012,0.862,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15
"CO",2020-04-06,2020-04-05,993766.558571429,310817.181428571,841167.302857143,89704.0142857143,152599.255714286,221113.167142857,0.288607000016597,0.711392999983403,"Colorado",5183,150,5758736,336.714285714286,21.2857142857143,-46.1428571428571,19.2857142857143,56.4012,0.862,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
"CO",2020-04-13,2020-04-12,1010084.12714286,352908.447142857,866063.465714286,97517.8285714286,144020.661428571,255390.618571429,0.276326138863866,0.723673861136134,"Colorado",7696,306,5758736,346.142857142857,18.7142857142857,-46,20.5714285714286,56.4012,0.862,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97
"CO",2020-04-20,2020-04-19,1011123.65142857,383099.895714286,858024.588571429,114749.501428571,153099.062857143,268350.394285714,0.299528928909318,0.700471071090682,"Colorado",10112,447,5758736,530.142857142857,38.2857142857143,-38.8571428571429,17.7142857142857,56.4012,0.862,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21
"CO",2020-04-27,2020-04-26,994310.061428571,411293.954285714,843573.714285714,131965.615714286,150736.347142857,279328.338571429,0.320854742305823,0.679145257694177,"Colorado",13879,706,5758736,456.285714285714,22,-32.2857142857143,14.7142857142857,56.4012,0.862,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34
"CO",2020-05-04,2020-05-03,1075396.27428571,448411.827142857,920446.754285714,148993.924285714,154949.52,299417.902857143,0.332270282064276,0.667729717935725,"Colorado",16918,851,5758736,438.285714285714,18.4285714285714,-27.7142857142857,14.1428571428571,56.4012,0.862,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38
"CO",2020-05-11,2020-05-10,1055823.02857143,447238.927142857,904753.72,149873.337142857,151069.308571429,297365.59,0.33510798825207,0.66489201174793,"Colorado",19879,987,5758736,319.285714285714,34.8571428571429,-27.7142857142857,13.7142857142857,56.4012,0.862,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35
"CO",2020-05-18,2020-05-17,1105844.47857143,476635.881428571,952260.985714286,177060.381428571,153583.492857143,299575.5,0.371479337430255,0.628520662569745,"Colorado",22202,1224,5758736,319.428571428571,16.7142857142857,-23,12,56.4012,0.862,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6
"CO",2020-05-25,2020-05-24,1080605.39714286,550485.424285714,934495.921428571,276028.06,146109.475714286,274457.364285714,0.501426646051822,0.498573353948178,"Colorado",24256,1333,5758736,312.857142857143,16.1428571428571,-20.7142857142857,12,56.4012,0.862,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
"CO",2020-06-01,2020-05-31,1109272.42714286,636659.311428571,962181.572857143,378017.637142857,147090.854285714,258641.674285714,0.593751839260216,0.406248160739784,"Colorado",26563,1458,5758736,231.857142857143,11.7142857142857,-16.5714285714286,9.85714285714286,56.4012,0.862,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4
"CO",2020-06-08,2020-06-07,1171587.26,715176.05,1022150.4,461272.455714286,149436.86,253903.594285714,0.644977492904419,0.355022507095581,"Colorado",28169,1543,5758736,161.142857142857,10.1428571428571,-14.5714285714286,9,56.4012,0.862,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53
"CO",2020-06-15,2020-06-14,1137800.39857143,765521.527142857,986567.668571429,507302.642857143,151232.73,258218.884285714,0.662688931492939,0.337311068507061,"Colorado",29284,1605,5758736,201.285714285714,7,-12.7142857142857,7.85714285714286,56.4012,0.862,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93
"CO",2020-06-22,2020-06-21,1144064.77428571,779433.12,992677.611428571,534692.148571429,151387.162857143,244740.971428571,0.686001319229838,0.313998680770162,"Colorado",30689,1651,5758736,252.285714285714,4.14285714285714,-12.1428571428571,7.71428571428571,56.4012,0.862,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93
"CO",2020-06-29,2020-06-28,1144498.82571429,754286.617142857,1004015.59285714,528990.824285714,140483.232857143,225295.792857143,0.701312753352916,0.298687246647084,"Colorado",32494,1681,5758736,251.142857142857,3.57142857142857,-10.7142857142857,7.71428571428571,56.4012,0.862,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03
"CO",2020-07-06,2020-07-05,1152209.61,804681.434285714,1001926.22142857,562451.584285714,150283.388571429,242229.85,0.698974227962624,0.301025772037376,"Colorado",34240,1691,5758736,406.714285714286,3.42857142857143,-10,7.57142857142857,56.4012,0.862,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37
"CO",2020-07-13,2020-07-12,1189300.14857143,829095.094285714,1034620.37142857,577014.948571429,154679.777142857,252080.145714286,0.695957499384966,0.304042500615034,"Colorado",37218,1727,5758736,461.285714285714,3.85714285714286,-8.8,9.8,56.4012,0.862,1779.88,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86
"CT",2020-02-17,2020-02-16,898011.061428571,931903.461428571,748869.627142857,777319.442857143,149141.434285714,154584.018571429,0.834120136935153,0.165879863064847,"Connecticut",0,0,3565287,0,0,4.85714285714286,1,735.8695,0.88,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8,1967.95
"CT",2020-02-24,2020-02-23,881449.44,922927.478571429,724884.145714286,757792.884285714,156565.294285714,165134.594285714,0.821075221921747,0.178924778078253,"Connecticut",0,0,3565287,0,0,5.14285714285714,-0.428571428571429,735.8695,0.88,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8
"CT",2020-03-02,2020-03-01,890182.588571429,912609.041428571,735798.997142857,747767.175714286,154383.591428571,164841.865714286,0.819372964510359,0.180627035489641,"Connecticut",0,0,3565287,0,0,6.57142857142857,-0.571428571428571,735.8695,0.88,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01
"CT",2020-03-09,2020-03-08,939244.505714286,711163.164285714,783871.418571429,554417.25,155373.087142857,156745.914285714,0.779592191838074,0.220407808161926,"Connecticut",0,0,3565287,3.42857142857143,0,-0.142857142857143,2.14285714285714,735.8695,0.88,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57
"CT",2020-03-16,2020-03-15,947347.994285714,299067.77,789328.887142857,122787.047142857,158019.107142857,176280.722857143,0.41056596350338,0.58943403649662,"Connecticut",41,0,3565287,43.2857142857143,1.14285714285714,-29.5714285714286,13.4285714285714,735.8695,0.88,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68
"CT",2020-03-23,2020-03-22,962595.352857143,275480.245714286,798835.222857143,87266.7128571429,163760.13,188213.532857143,0.316780292651733,0.683219707348267,"Connecticut",415,10,3565287,238,3.71428571428571,-46.1428571428571,19.5714285714286,735.8695,0.88,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36
"CT",2020-03-30,2020-03-29,966624.21,294970.081428571,800127.322857143,89375.4142857143,166496.887142857,205594.667142857,0.302998235796863,0.697001764203137,"Connecticut",2571,36,3565287,526,22.1428571428571,-44.5714285714286,20.1428571428571,735.8695,0.88,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15
"CT",2020-04-06,2020-04-05,937262.522857143,322685.73,773532.288571429,102072.598571429,163730.234285714,220613.131428571,0.316322009564627,0.683677990435373,"Connecticut",6906,206,3565287,908.571428571429,52.1428571428571,-46.8571428571429,21,735.8695,0.88,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
"CT",2020-04-13,2020-04-12,922056.361428571,339127.034285714,767447.718571429,93824.8614285714,154608.642857143,245302.172857143,0.276665827088041,0.72333417291196,"Connecticut",13381,602,3565287,846.714285714286,81.8571428571429,-43.7142857142857,20.5714285714286,735.8695,0.88,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97
"CT",2020-04-20,2020-04-19,975720.797142857,351773.011428571,802699.622857143,94146.42,173021.174285714,257626.591428571,0.267634005285584,0.732365994714416,"Connecticut",19815,1331,3565287,1043.85714285714,113.857142857143,-42.5714285714286,20,735.8695,0.88,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21
"CT",2020-04-27,2020-04-26,998196.035714286,381254.077142857,831379.648571428,104542.747142857,166816.387142857,276711.33,0.274207551893759,0.725792448106241,"Connecticut",25997,2012,3565287,574,73.1428571428571,-35.8571428571429,17.2857142857143,735.8695,0.88,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34
"CT",2020-05-04,2020-05-03,1091336.32285714,426086.117142857,916835.384285714,119172.721428571,174500.938571429,306913.395714286,0.279691631888151,0.720308368111849,"Connecticut",29973,2556,3565287,609.571428571429,75.8571428571429,-32,16.8571428571429,735.8695,0.88,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38
"CT",2020-05-11,2020-05-10,1039944.62428571,398106.427142857,868381.942857143,113265.318571429,171562.681428571,284841.108571429,0.284510148163934,0.715489851836066,"Connecticut",33765,3008,3565287,552.142857142857,63,-30.2857142857143,15.5714285714286,735.8695,0.88,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35
"CT",2020-05-18,2020-05-17,1011269.94142857,469713.011428571,849529.925714286,189826.427142857,161740.015714286,279886.584285714,0.404132784326167,0.595867215673833,"Connecticut",38116,3450,3565287,435.571428571429,40.7142857142857,-24.1428571428571,14.4285714285714,735.8695,0.88,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6
"CT",2020-05-25,2020-05-24,966742.365714286,549367.65,804468.664285714,276957.472857143,162273.701428571,272410.177142857,0.504138663529137,0.495861336470863,"Connecticut",40873,3742,3565287,247.571428571429,35.8571428571429,-23,14.2857142857143,735.8695,0.88,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
"CT",2020-06-01,2020-05-31,1034128.43285714,603886.071428571,867777.292857143,328607.951428571,166351.14,275278.12,0.544155540218383,0.455844459781617,"Connecticut",42740,3970,3565287,252.428571428571,18.1428571428571,-15.7142857142857,12,735.8695,0.88,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4
"CT",2020-06-08,2020-06-07,1100333.05571429,666000.661428571,929707.831428571,393295.192857143,170625.224285714,272705.468571429,0.590532736129007,0.409467263870993,"Connecticut",44092,4084,3565287,160,18.5714285714286,-13.1428571428571,10.7142857142857,735.8695,0.88,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53
"CT",2020-06-15,2020-06-14,1065001.94,753758.064285714,898722.164285714,471753.06,166279.775714286,282005.004285714,0.625868010376842,0.374131989623158,"Connecticut",45235,4204,3565287,95.2857142857143,8.42857142857143,-9.14285714285714,8.71428571428571,735.8695,0.88,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93
"CT",2020-06-22,2020-06-21,1032748.00142857,713563.624285714,868191.531428571,449637.787142857,164556.47,263925.837142857,0.630129916716186,0.369870083283814,"Connecticut",45782,4263,3565287,78.2857142857143,8,-10.5714285714286,9.28571428571428,735.8695,0.88,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93
"CT",2020-06-29,2020-06-28,904079.17,632680.165714286,764066.091428571,390226.165714286,140013.078571429,242454,0.616782676083621,0.383217323916379,"Connecticut",46362,4320,3565287,59.1428571428571,2.71428571428571,-10.5714285714286,9.71428571428571,735.8695,0.88,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03
"CT",2020-07-06,2020-07-05,1012505.01142857,707767.082857143,849402.341428571,451074.315714286,163102.67,256692.767142857,0.637320280413961,0.362679719586039,"Connecticut",46976,4338,3565287,81.4285714285714,1.85714285714286,-9.85714285714286,9.28571428571428,735.8695,0.88,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37
"CT",2020-07-13,2020-07-12,1002599.47285714,745640.154285714,838937.462857143,490665.514285714,163662.01,254974.64,0.6580459910394,0.3419540089606,"Connecticut",47510,4371,3565287,86.5714285714286,6.85714285714286,-7.4,10.4,735.8695,0.88,1779.88,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86
"DC",2020-02-17,2020-02-16,547246.248571429,578243.924285714,493130.9,503169.025714286,54115.3485714286,75074.8985714286,0.87016742343784,0.12983257656216,"District of Columbia",0,0,705749,0,0,-2.28571428571429,2.14285714285714,11814.541,1,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8,1967.95
"DC",2020-02-24,2020-02-23,606432.301428571,605369.661428571,547625.545714286,522779.054285714,58806.7557142857,82590.6071428571,0.863569959968002,0.136430040031998,"District of Columbia",0,0,705749,0,0,1.14285714285714,-0.428571428571429,11814.541,1,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8
"DC",2020-03-02,2020-03-01,620575.441428571,604678.238571429,558894.172857143,522977.584285714,61681.2685714286,81700.6542857143,0.864885737448176,0.135114262551824,"District of Columbia",0,0,705749,0,0,6.28571428571429,-0.428571428571429,11814.541,1,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01
"DC",2020-03-09,2020-03-08,677766.774285714,441631.721428571,615483.197142857,368126.97,62283.5771428571,73504.7514285714,0.833560978838202,0.166439021161798,"District of Columbia",0,0,705749,0,0,-9.71428571428571,3,11814.541,1,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57
"DC",2020-03-16,2020-03-15,654445.705714286,149627.748571429,590147.584285714,60269.5485714286,64298.1214285714,89358.2,0.402796601211021,0.597203398788979,"District of Columbia",22,0,705749,14.5714285714286,0.285714285714286,-47.4285714285714,17.8571428571429,11814.541,1,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68
"DC",2020-03-23,2020-03-22,713553.918571429,141489.764285714,649415.94,38567.1285714286,64137.9785714286,102922.635714286,0.272578930116449,0.727421069883551,"District of Columbia",120,2,705749,34.2857142857143,0.428571428571429,-60.5714285714286,23.5714285714286,11814.541,1,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36
"DC",2020-03-30,2020-03-29,735050.465714286,144474.045714286,669716.162857143,36107.5442857143,65334.3028571429,108366.501428571,0.249924089182919,0.750075910817081,"District of Columbia",401,9,705749,94.2857142857143,2.42857142857143,-61.4285714285714,24.5714285714286,11814.541,1,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15
"DC",2020-04-06,2020-04-05,699892.398571429,150032.017142857,635933.848571429,39094.1528571429,63958.55,110937.864285714,0.260572067226946,0.739427932773054,"District of Columbia",1097,24,705749,124.714285714286,4,-65,25.2857142857143,11814.541,1,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
"DC",2020-04-13,2020-04-12,663185.348571429,153171.242857143,605243.068571429,37216.7942857143,57942.28,115954.448571429,0.242975075422121,0.757024924577879,"District of Columbia",1955,52,705749,131.142857142857,6.57142857142857,-65,25.4285714285714,11814.541,1,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97
"DC",2020-04-20,2020-04-19,680328.568571429,155881.41,615280.754285714,35511.8671428571,65047.8142857143,120369.542857143,0.227813355953459,0.772186644046541,"District of Columbia",2927,105,705749,149.714285714286,11.7142857142857,-64.7142857142857,25.1428571428571,11814.541,1,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21
