"State","Date","Dine_In_2020_weekly_pct"
"398","KY",2020-07-20,0.697328418768962
"399","KY",2020-07-27,0.692707735061944
"400","KY",2020-08-03,0.687766397389837
"401","LA",2020-02-17,0.918871125371575
"402","LA",2020-02-24,0.917060379632674
"403","LA",2020-03-02,0.91760075327016
"404","LA",2020-03-09,0.908631600514383
"405","LA",2020-03-16,0.599083887627098
"406","LA",2020-03-23,0.472311644010693
"407","LA",2020-03-30,0.495907256126788
"408","LA",2020-04-06,0.481824252794187
"409","LA",2020-04-13,0.501148643827213
"410","LA",2020-04-20,0.475697074930384
"411","LA",2020-04-27,0.491266574942282
"412","LA",2020-05-04,0.481577589644481
"413","LA",2020-05-11,0.552003143765055
"414","LA",2020-05-18,0.652311750905043
"415","LA",2020-05-25,0.688902478058203
"416","LA",2020-06-01,0.720547538969109
"417","LA",2020-06-08,0.768698082513336
"418","LA",2020-06-15,0.773970894264691
"419","LA",2020-06-22,0.764344412711112
"420","LA",2020-06-29,0.755829462042732
"421","LA",2020-07-06,0.765155443442333
"422","LA",2020-07-13,0.673040387087733
"423","LA",2020-07-20,0.690085281143729
"424","LA",2020-07-27,0.691794355763661
"425","LA",2020-08-03,0.680190997455375
"426","MA",2020-02-17,0.82436797425299
"427","MA",2020-02-24,0.816092450247322
"428","MA",2020-03-02,0.817004163494351
"429","MA",2020-03-09,0.78071634646556
"430","MA",2020-03-16,0.402205260886158
"431","MA",2020-03-23,0.302949457819302
"432","MA",2020-03-30,0.276535632371366
"433","MA",2020-04-06,0.275012627710286
"434","MA",2020-04-13,0.262008679964689
"435","MA",2020-04-20,0.258438242518792
"436","MA",2020-04-27,0.259322354198771
"437","MA",2020-05-04,0.253848046216574
"438","MA",2020-05-11,0.250237971806561
"439","MA",2020-05-18,0.251902312469391
"440","MA",2020-05-25,0.250541911892048
"441","MA",2020-06-01,0.254207120684988
"442","MA",2020-06-08,0.460550950045356
"443","MA",2020-06-15,0.513170538670773
"444","MA",2020-06-22,0.565903428455103
"445","MA",2020-06-29,0.578632519520937
"446","MA",2020-07-06,0.595183928476311
"447","MA",2020-07-13,0.4606586549356
"448","MA",2020-07-20,0.493751839154179
"449","MA",2020-07-27,0.484204247595032
"450","MA",2020-08-03,0.470477738843068
"451","MD",2020-02-17,0.835430220900917
"452","MD",2020-02-24,0.823095152277515
"453","MD",2020-03-02,0.826351967998672
"454","MD",2020-03-09,0.79986180077609
"455","MD",2020-03-16,0.402622820681021
"456","MD",2020-03-23,0.344849018432456
"457","MD",2020-03-30,0.327815221333318
"458","MD",2020-04-06,0.349448270389185
"459","MD",2020-04-13,0.312684285752551
"460","MD",2020-04-20,0.304628120648438
"461","MD",2020-04-27,0.315596465689813
"462","MD",2020-05-04,0.328459814224031
"463","MD",2020-05-11,0.344689758956992
"464","MD",2020-05-18,0.346003645687726
"465","MD",2020-05-25,0.410303461079637
"466","MD",2020-06-01,0.49708282746061
"467","MD",2020-06-08,0.577624107499583
"468","MD",2020-06-15,0.586651537482268
"469","MD",2020-06-22,0.61815051708341
"470","MD",2020-06-29,0.630034247872064
"471","MD",2020-07-06,0.619123445839374
"472","MD",2020-07-13,0.435112916608761
"473","MD",2020-07-20,0.478225178345677
"474","MD",2020-07-27,0.469138626508746
"475","MD",2020-08-03,0.457550095061447
"476","ME",2020-02-17,0.853834255786419
"477","ME",2020-02-24,0.832452007065589
"478","ME",2020-03-02,0.831916519857256
"479","ME",2020-03-09,0.821687227229064
