"State","Date","Date.Week","Amount_2019","Amount_2020","Dine_In_2019","Dine_In_2020","Dine_In_trend","Off_Prem_2019","Off_Prem_2020","Dine_In_2020_pct","Off_Prem_2020_pct","Total_Trend","Province_State","confirmed","deaths","population","confirmed.add","deaths.add"
"AR",2020-03-01,2020-03-01,68868.76,87739.67,52700.49,69403.56,0.3169,16168.27,18336.11,0.79101688,0.20898312,0.274,"Arkansas",0,0,3017804,0,0
"AR",2020-03-02,2020-03-01,66544.25,79504.96,44295.83,56489.94,0.2753,22248.42,23015.02,0.710520954,0.289479046,0.1948,"Arkansas",0,0,3017804,0,0
"AR",2020-03-03,2020-03-01,102680.54,102144.26,76657.45,74637.55,-0.0263,26023.09,27506.71,0.730707237,0.269292763,-0.0052,"Arkansas",0,0,3017804,0,0
"AR",2020-03-04,2020-03-01,101215.63,103855.37,74583.86,77840.97,0.0437,26631.77,26014.4,0.749513193,0.250486807,0.0261,"Arkansas",0,0,3017804,0,0
"AR",2020-03-05,2020-03-01,115761.99,114879.03,86282.33,86332.1,6e-04,29479.66,28546.93,0.75150443,0.24849557,-0.0076,"Arkansas",0,0,3017804,0,0
"AR",2020-03-06,2020-03-01,175088.39,172824.42,136849.15,135053.29,-0.0131,38239.24,37771.13,0.781447957,0.218552043,-0.0129,"Arkansas",0,0,3017804,0,0
"AR",2020-03-07,2020-03-01,174396.51,176742.16,141550.28,142447.09,0.0063,32846.23,34295.07,0.80595988,0.19404012,0.0135,"Arkansas",0,0,3017804,0,0
"AR",2020-03-08,2020-03-08,87406.88,88976.68,68163.85,70010.63,0.0271,19243.03,18966.05,0.786842463,0.213157537,0.018,"Arkansas",0,0,3017804,0,0
"AR",2020-03-09,2020-03-08,90106.68,79549.92,66834.88,58530.2,-0.1243,23271.8,21019.72,0.735766925,0.264233075,-0.1172,"Arkansas",0,0,3017804,0,0
"AR",2020-03-10,2020-03-08,107993.86,99784.97,82327.61,71832.35,-0.1275,25666.25,27952.62,0.71987144,0.28012856,-0.076,"Arkansas",0,0,3017804,0,0
"AR",2020-03-11,2020-03-08,115084.21,104818.2,87342.59,78027.08,-0.1067,27741.62,26791.12,0.74440393,0.25559607,-0.0892,"Arkansas",0,0,3017804,0,0
"AR",2020-03-12,2020-03-08,128718.82,105622.85,98926.91,77360.84,-0.218,29791.91,28262.01,0.732425228,0.267574772,-0.1794,"Arkansas",0,0,3017804,0,0
"AR",2020-03-13,2020-03-08,180048.84,153902.43,143581.02,116681.24,-0.1873,36467.82,37221.19,0.758150732,0.241849268,-0.1452,"Arkansas",9,0,3017804,9,0
"AR",2020-03-14,2020-03-08,176148.78,141373.38,143552.07,109528.95,-0.237,32596.71,31844.43,0.774749461,0.225250539,-0.1974,"Arkansas",12,0,3017804,3,0
"AR",2020-03-15,2020-03-15,97628.93,63141.22,79040.44,46938.52,-0.4061,18588.49,16202.7,0.743389501,0.256610499,-0.3533,"Arkansas",3,0,3017804,-9,0
"AR",2020-03-16,2020-03-15,95101.76,62927.68,73516.06,42526.85,-0.4215,21585.7,20400.83,0.675805146,0.324194854,-0.3383,"Arkansas",3,0,3017804,0,0
"AR",2020-03-17,2020-03-15,107351.33,70232.34,82503.6,42135.13,-0.4893,24847.73,28097.21,0.599939145,0.400060855,-0.3458,"Arkansas",3,0,3017804,0,0
"AR",2020-03-18,2020-03-15,113417.87,55856.6,87644.42,30544.1,-0.6515,25773.45,25312.5,0.546830634,0.453169366,-0.5075,"Arkansas",4,0,3017804,1,0
"AR",2020-03-19,2020-03-15,124807.5,59124.03,99912.88,29339.58,-0.7063,24894.62,29784.45,0.496237824,0.503762176,-0.5263,"Arkansas",62,0,3017804,58,0
"AR",2020-03-20,2020-03-15,176473.93,66926.96,142630.35,21225.56,-0.8512,33843.58,45701.4,0.317145139,0.682854861,-0.6208,"Arkansas",100,0,3017804,38,0
"AR",2020-03-21,2020-03-15,152242.29,50634.2,121754.75,7275.14,-0.9402,30487.54,43359.06,0.143680358,0.856319642,-0.6674,"Arkansas",122,0,3017804,22,0
"AR",2020-03-22,2020-03-22,81403.83,23334.05,62585.04,4805.41,-0.9232,18818.79,18528.64,0.205939818,0.794060182,-0.7134,"Arkansas",165,0,3017804,43,0
"AR",2020-03-23,2020-03-22,79303.49,33816.78,57048.95,6340.73,-0.8889,22254.54,27476.05,0.187502477,0.812497523,-0.5736,"Arkansas",192,0,3017804,27,0
"AR",2020-03-24,2020-03-22,103171.01,45174.24,75085.4,7881.28,-0.895,28085.61,37292.96,0.174464031,0.825535969,-0.5621,"Arkansas",219,2,3017804,27,2
"AR",2020-03-25,2020-03-22,111593.08,43767.93,85906.36,8680.43,-0.899,25686.72,35087.5,0.198328548,0.801671452,-0.6078,"Arkansas",280,2,3017804,61,0
"AR",2020-03-26,2020-03-22,114308.16,45596.25,85599.51,9077.11,-0.894,28708.65,36519.14,0.199075801,0.800924199,-0.6011,"Arkansas",335,2,3017804,55,0
"AR",2020-03-27,2020-03-22,173070.25,70083.35,134993.83,17327.61,-0.8716,38076.42,52755.74,0.24724289,0.75275711,-0.5951,"Arkansas",381,3,3017804,46,1
"AR",2020-03-28,2020-03-22,173638.59,49047.24,137040.75,4723.62,-0.9655,36597.84,44323.62,0.09630756,0.90369244,-0.7175,"Arkansas",409,5,3017804,28,2
"AR",2020-03-29,2020-03-29,89856.41,28901.61,69432.18,4794.23,-0.931,20424.23,24107.38,0.16588107,0.83411893,-0.6784,"Arkansas",426,6,3017804,17,1
"AR",2020-03-30,2020-03-29,79989.17,33467.85,57560.91,4343.1,-0.9245,22428.26,29124.75,0.129769316,0.870230684,-0.5816,"Arkansas",473,7,3017804,47,1
"AR",2020-03-31,2020-03-29,105719.84,40360.81,79073.91,4551.53,-0.9424,26645.93,35809.28,0.112771027,0.887228973,-0.6182,"Arkansas",523,8,3017804,50,1
"AR",2020-04-01,2020-03-29,117387.06,45530.42,91409.73,9436.9,-0.8968,25977.33,36093.52,0.207265824,0.792734176,-0.6121,"Arkansas",584,10,3017804,61,2
"AR",2020-04-02,2020-03-29,120176.06,48448.28,90265.78,9337.31,-0.8966,29910.28,39110.97,0.192727379,0.807272621,-0.5969,"Arkansas",643,12,3017804,59,2
"AR",2020-04-03,2020-03-29,178256.91,72670.95,143151.67,16557.33,-0.8843,35105.24,56113.62,0.227839735,0.772160265,-0.5923,"Arkansas",704,12,3017804,61,0
"AR",2020-04-04,2020-03-29,167044.13,52974.81,130638.27,6184.5,-0.9527,36405.86,46790.31,0.116744166,0.883255834,-0.6829,"Arkansas",743,14,3017804,39,2
"AR",2020-04-05,2020-04-05,85176.86,24361.69,66029.9,3507.16,-0.9469,19146.96,20854.53,0.143962098,0.856037902,-0.714,"Arkansas",837,16,3017804,94,2
"AR",2020-04-06,2020-04-05,84294.26,30401.12,62914.18,3761.69,-0.9402,21380.08,26639.43,0.123735244,0.876264756,-0.6393,"Arkansas",875,16,3017804,38,0
"AR",2020-04-07,2020-04-05,102771.67,43540.39,76934.62,4856.89,-0.9369,25837.05,38683.5,0.11154907,0.88845093,-0.5763,"Arkansas",946,18,3017804,71,2
"AR",2020-04-08,2020-04-05,119827.14,46349.94,93068.94,9331.23,-0.8997,26758.2,37018.71,0.201321296,0.798678704,-0.6132,"Arkansas",1000,18,3017804,54,0
"AR",2020-04-09,2020-04-05,112469.25,49758.12,86170.43,8452.06,-0.9019,26298.82,41306.06,0.169862929,0.830137071,-0.5576,"Arkansas",1119,21,3017804,119,3
"AR",2020-04-10,2020-04-05,174832.3,65654.36,138437.93,6344.88,-0.9542,36394.37,59309.48,0.09664065,0.90335935,-0.6245,"Arkansas",1171,21,3017804,52,0
"AR",2020-04-11,2020-04-05,154805.72,54409.5,120357.49,4514.39,-0.9625,34448.23,49895.11,0.082970621,0.917029379,-0.6485,"Arkansas",1228,25,3017804,57,4
"AR",2020-04-12,2020-04-12,83347.89,22025.29,63742.62,4587.87,-0.928,19605.27,17437.42,0.208300095,0.791699905,-0.7357,"Arkansas",1280,27,3017804,52,2
"AR",2020-04-13,2020-04-12,82347.67,34555.84,60564.95,4018.47,-0.9337,21782.72,30537.37,0.116289171,0.883710829,-0.5804,"Arkansas",1410,29,3017804,130,2
"AR",2020-04-14,2020-04-12,102394.82,45911.79,78255.12,5555.14,-0.929,24139.7,40356.65,0.120995936,0.879004064,-0.5516,"Arkansas",1498,32,3017804,88,3
"AR",2020-04-15,2020-04-12,117753.17,58917.97,91975.84,12045.77,-0.869,25777.33,46872.2,0.204449848,0.795550152,-0.4996,"Arkansas",1569,33,3017804,71,1
"AR",2020-04-16,2020-04-12,122225.42,57780.63,92124.75,11415.16,-0.8761,30100.67,46365.47,0.197560324,0.802439676,-0.5273,"Arkansas",1620,37,3017804,51,4
"AR",2020-04-17,2020-04-12,168807.07,86359.42,132682.74,19101.91,-0.856,36124.33,67257.51,0.221190809,0.778809191,-0.4884,"Arkansas",1695,37,3017804,75,0
"AR",2020-04-18,2020-04-12,154727.15,64485.22,119413.41,5618.12,-0.953,35313.74,58867.1,0.0871226,0.9128774,-0.5832,"Arkansas",1744,38,3017804,49,1
"AR",2020-04-19,2020-04-19,49905.69,31971.78,38509.83,3343.89,-0.9132,11395.86,28627.89,0.104588797,0.895411203,-0.3594,"Arkansas",1781,39,3017804,37,1
"AR",2020-04-20,2020-04-19,85574.28,40692.65,63350.67,4759.19,-0.9249,22223.61,35933.46,0.116954536,0.883045464,-0.5245,"Arkansas",1973,41,3017804,192,2
"AR",2020-04-21,2020-04-19,105199.63,48159.05,80021.02,6159.55,-0.923,25178.61,41999.5,0.127900156,0.872099844,-0.5422,"Arkansas",1990,42,3017804,17,1
"AR",2020-04-22,2020-04-19,119673.46,52074.39,93304.82,8631.57,-0.9075,26368.64,43442.82,0.165754606,0.834245394,-0.5649,"Arkansas",2276,42,3017804,286,0
"AR",2020-04-23,2020-04-19,126631.28,54742.84,98662.82,10503.87,-0.8935,27968.46,44238.97,0.1918766,0.8081234,-0.5677,"Arkansas",2599,45,3017804,323,3
"AR",2020-04-24,2020-04-19,170724.51,85463.46,135227.93,19788.11,-0.8537,35496.58,65675.35,0.231538835,0.768461165,-0.4994,"Arkansas",2810,47,3017804,211,2
"AR",2020-04-25,2020-04-19,159593.24,61380.18,128051.52,5150.36,-0.9598,31541.72,56229.82,0.083909171,0.916090829,-0.6154,"Arkansas",2911,48,3017804,101,1
"AR",2020-04-26,2020-04-26,79622.5,33421.08,61040.44,3871.07,-0.9366,18582.06,29550.01,0.115827196,0.884172804,-0.5803,"Arkansas",3001,51,3017804,90,3
"AR",2020-04-27,2020-04-26,84382.13,40173.59,62656.91,4856.25,-0.9225,21725.22,35317.34,0.120881654,0.879118346,-0.5239,"Arkansas",3069,51,3017804,68,0
"AR",2020-04-28,2020-04-26,94160.06,48421.99,69788,5498.39,-0.9212,24372.06,42923.6,0.113551508,0.886448492,-0.4857,"Arkansas",3127,57,3017804,58,6
"AR",2020-04-29,2020-04-26,109030.54,56784.05,81646.31,9718.06,-0.881,27384.23,47065.99,0.171140664,0.828859336,-0.4792,"Arkansas",3193,57,3017804,66,0
"AR",2020-04-30,2020-04-26,119592.06,60668.13,90597.73,12303.58,-0.8642,28994.33,48364.55,0.202801372,0.797198628,-0.4927,"Arkansas",3281,61,3017804,88,4
"AR",2020-05-01,2020-04-26,181422.77,85435.56,144566.59,17514.42,-0.8788,36856.18,67921.14,0.205001524,0.794998476,-0.5291,"Arkansas",3337,64,3017804,56,3
"AR",2020-05-02,2020-04-26,171528.07,63490.16,139431.93,7566.58,-0.9457,32096.14,55923.58,0.119177208,0.880822792,-0.6299,"Arkansas",3372,72,3017804,35,8
"AR",2020-05-03,2020-05-03,80639.25,34117.5,60476.73,4221.19,-0.9302,20162.52,29896.31,0.123725068,0.876274932,-0.5769,"Arkansas",3437,76,3017804,65,4
"AR",2020-05-04,2020-05-03,89297.63,41435.45,66605.32,5404.6,-0.9189,22692.31,36030.85,0.130434205,0.869565795,-0.536,"Arkansas",3491,80,3017804,54,4
"AR",2020-05-05,2020-05-03,125694.88,60831.97,97921.64,8508.29,-0.9131,27773.24,52323.68,0.139865436,0.860134564,-0.516,"Arkansas",3525,83,3017804,34,3
"AR",2020-05-06,2020-05-03,116761.74,56328.47,92085,12695.62,-0.8621,24676.74,43632.85,0.225385493,0.774614507,-0.5176,"Arkansas",3611,87,3017804,86,4
"AR",2020-05-07,2020-05-03,131087.63,59752.18,102026.64,12706.42,-0.8755,29060.99,47045.76,0.21265199,0.78734801,-0.5442,"Arkansas",3703,87,3017804,92,0
"AR",2020-05-08,2020-05-03,194589.04,93883.64,156981.1,24499.39,-0.8439,37607.94,69384.25,0.260954837,0.739045163,-0.5175,"Arkansas",3747,88,3017804,44,1
"AR",2020-05-09,2020-05-03,181913.81,72873.41,150455.37,11667.85,-0.9224,31458.44,61205.56,0.160111212,0.839888788,-0.5994,"Arkansas",3747,88,3017804,0,0
"AR",2020-05-10,2020-05-10,108136.75,46493.21,89681.63,8328.34,-0.9071,18455.12,38164.87,0.179130243,0.820869757,-0.5701,"Arkansas",4012,91,3017804,265,3
"AR",2020-05-11,2020-05-10,86234.86,52395.38,64462.34,19039.98,-0.7046,21772.52,33355.4,0.363390436,0.636609564,-0.3924,"Arkansas",4043,94,3017804,31,3
"AR",2020-05-12,2020-05-10,108636.07,59633.49,81916.23,18293.45,-0.7767,26719.84,41340.04,0.306764706,0.693235294,-0.4511,"Arkansas",4164,95,3017804,121,1
"AR",2020-05-13,2020-05-10,115054.7,68137.81,89735.11,27268.67,-0.6961,25319.59,40869.14,0.400198803,0.599801197,-0.4078,"Arkansas",4236,97,3017804,72,2
"AR",2020-05-14,2020-05-10,121456.82,66978.11,94661.87,23432.28,-0.7525,26794.95,43545.83,0.349849824,0.650150176,-0.4485,"Arkansas",4366,98,3017804,130,1
"AR",2020-05-15,2020-05-10,176710.68,99429.93,140366.16,41093.82,-0.7072,36344.52,58336.11,0.413294267,0.586705733,-0.4373,"Arkansas",4463,98,3017804,97,0
"AR",2020-05-16,2020-05-10,147543.75,92703.83,118503.14,36903.35,-0.6886,29040.61,55800.48,0.398077943,0.601922057,-0.3717,"Arkansas",4578,98,3017804,115,0
"AR",2020-05-17,2020-05-17,71841.84,54810.72,55931.5,25314.05,-0.5474,15910.34,29496.67,0.461844873,0.538155127,-0.2371,"Arkansas",4759,98,3017804,181,0
"AR",2020-05-18,2020-05-17,84078.71,58035.77,63136.71,22884.29,-0.6375,20942,35151.48,0.394313541,0.605686459,-0.3097,"Arkansas",4813,100,3017804,54,2
"AR",2020-05-19,2020-05-17,103307.39,66178.82,78511.48,23764.06,-0.6973,24795.91,42414.76,0.359088603,0.640911397,-0.3594,"Arkansas",4923,102,3017804,110,2
"AR",2020-05-20,2020-05-17,109359.02,75335.49,84469.91,31089.73,-0.6319,24889.11,44245.76,0.412683717,0.587316283,-0.3111,"Arkansas",5003,107,3017804,80,5
"AR",2020-05-21,2020-05-17,123050.13,77148.53,94495.96,31052.68,-0.6714,28554.17,46095.85,0.402505142,0.597494858,-0.373,"Arkansas",5458,110,3017804,455,3
"AR",2020-05-22,2020-05-17,182702.55,112979.84,146502.55,50795.89,-0.6533,36200,62183.95,0.449601363,0.550398637,-0.3816,"Arkansas",5612,113,3017804,154,3
"AR",2020-05-23,2020-05-17,149671.82,94542.75,120032.22,43086.8,-0.641,29639.6,51455.95,0.455738806,0.544261194,-0.3683,"Arkansas",5775,115,3017804,163,2
"AR",2020-05-24,2020-05-24,86530.22,55876.38,68888.76,28041.85,-0.5929,17641.46,27834.53,0.501855167,0.498144833,-0.3543,"Arkansas",5922,116,3017804,147,1
"AR",2020-05-25,2020-05-24,67863.4,69058.17,51298.79,37568.29,-0.2677,16564.61,31489.88,0.544009347,0.455990653,0.0176,"Arkansas",6029,117,3017804,107,1
"AR",2020-05-26,2020-05-24,96652.75,71106.39,72265.73,31208.71,-0.5681,24387.02,39897.68,0.438901623,0.561098377,-0.2643,"Arkansas",6180,119,3017804,151,2
"AR",2020-05-27,2020-05-24,96685.54,76937.65,73238.11,37396.87,-0.4894,23447.43,39540.78,0.486067225,0.513932775,-0.2042,"Arkansas",6277,120,3017804,97,1
"AR",2020-05-28,2020-05-24,121005.97,86517.42,93007.21,43831.94,-0.5287,27998.76,42685.48,0.506625602,0.493374398,-0.285,"Arkansas",6538,125,3017804,261,5
"AR",2020-05-29,2020-05-24,170687.31,126921.38,137507.33,69043.67,-0.4979,33179.98,57877.71,0.543987703,0.456012297,-0.2564,"Arkansas",6777,132,3017804,239,7
"AR",2020-05-30,2020-05-24,148151.38,114240.2,117125.81,62765.66,-0.4641,31025.57,51474.54,0.549418331,0.450581669,-0.2289,"Arkansas",7013,133,3017804,236,1
"AR",2020-05-31,2020-05-31,82257.2,64064.24,64073.73,36272.36,-0.4339,18183.47,27791.88,0.566187314,0.433812686,-0.2212,"Arkansas",7253,133,3017804,240,0
"AR",2020-06-01,2020-05-31,93978.16,73450.36,71568.95,39179.51,-0.4526,22409.21,34270.85,0.533414812,0.466585188,-0.2184,"Arkansas",7443,133,3017804,190,0
"AR",2020-06-02,2020-05-31,115164.06,79456.55,89082.48,40813.38,-0.5418,26081.58,38643.17,0.513656583,0.486343417,-0.3101,"Arkansas",7818,136,3017804,375,3
"AR",2020-06-03,2020-05-31,115864.54,81228.87,90831.6,44646.7,-0.5085,25032.94,36582.17,0.549640787,0.450359213,-0.2989,"Arkansas",8067,142,3017804,249,6
"AR",2020-06-04,2020-05-31,118759.59,88819.98,93523.58,52244.83,-0.4414,25236.01,36575.15,0.588210333,0.411789667,-0.2521,"Arkansas",8425,151,3017804,358,9
"AR",2020-06-05,2020-05-31,163527.85,124502.87,128658.74,79809.72,-0.3797,34869.11,44693.15,0.641027151,0.358972849,-0.2386,"Arkansas",8651,152,3017804,226,1
"AR",2020-06-06,2020-05-31,154782.89,112720.6,123507.86,72049.52,-0.4166,31275.03,40671.08,0.639186803,0.360813197,-0.2718,"Arkansas",9101,154,3017804,450,2
"AR",2020-06-07,2020-06-07,81536.89,69059.91,63291.75,45467.91,-0.2816,18245.14,23592,0.658383569,0.341616431,-0.153,"Arkansas",9426,154,3017804,325,0
"AR",2020-06-08,2020-06-07,93888.43,69980.27,74107.55,42152.96,-0.4312,19780.88,27827.31,0.602354921,0.397645079,-0.2546,"Arkansas",9740,155,3017804,314,1
"AR",2020-06-09,2020-06-07,108717.17,84928.51,85511.81,51294.09,-0.4002,23205.36,33634.42,0.603967855,0.396032145,-0.2188,"Arkansas",10080,161,3017804,340,6
"AR",2020-06-10,2020-06-07,117859.62,84640.47,92486.65,50838.85,-0.4503,25372.97,33801.62,0.600644703,0.399355297,-0.2819,"Arkansas",10368,165,3017804,288,4
"AR",2020-06-11,2020-06-07,130159.58,94592.99,103928.1,55512.99,-0.4659,26231.48,39080,0.586861563,0.413138437,-0.2733,"Arkansas",10816,171,3017804,448,6
"AR",2020-06-12,2020-06-07,177226.95,139810.9,141856.57,88386.19,-0.3769,35370.38,51424.71,0.632183828,0.367816172,-0.2111,"Arkansas",11547,176,3017804,731,5
"AR",2020-06-13,2020-06-07,142874.84,120170.13,112685.43,73289.61,-0.3496,30189.41,46880.52,0.60988209,0.39011791,-0.1589,"Arkansas",12095,177,3017804,548,1
"AR",2020-06-14,2020-06-14,95548.59,75402.73,78286.83,49728.07,-0.3648,17261.76,25674.66,0.659499596,0.340500404,-0.2108,"Arkansas",12501,179,3017804,406,2
"AR",2020-06-15,2020-06-14,87566.55,82782.89,66267.85,49639.19,-0.2509,21298.7,33143.7,0.599631035,0.400368965,-0.0546,"Arkansas",12917,182,3017804,416,3
"AR",2020-06-16,2020-06-14,116020.54,90141.43,92387.47,52514.59,-0.4316,23633.07,37626.84,0.582579952,0.417420048,-0.2231,"Arkansas",13191,188,3017804,274,6
"AR",2020-06-17,2020-06-14,120953.52,92377.94,96317.49,54502.23,-0.4341,24636.03,37875.71,0.589991831,0.410008169,-0.2363,"Arkansas",13606,197,3017804,415,9
"AR",2020-06-18,2020-06-14,128884.91,93745.25,102176.27,53143.67,-0.4799,26708.64,40601.58,0.566894536,0.433105464,-0.2726,"Arkansas",13928,208,3017804,322,11
"AR",2020-06-19,2020-06-14,171234.57,146900.51,139835.54,90866.44,-0.3502,31399.03,56034.07,0.618557689,0.381442311,-0.1421,"Arkansas",14631,214,3017804,703,6
"AR",2020-06-20,2020-06-14,155013.57,126791.17,124544.39,80234.31,-0.3558,30469.18,46556.86,0.632806764,0.367193236,-0.1821,"Arkansas",15142,224,3017804,511,10
"AR",2020-06-21,2020-06-21,79231.67,78006.74,60882.13,50778.29,-0.166,18349.54,27228.45,0.650947469,0.349052531,-0.0155,"Arkansas",15561,225,3017804,419,1
"AR",2020-06-22,2020-06-21,90362.96,78292.48,70096.6,47398.37,-0.3238,20266.36,30894.11,0.605401311,0.394598689,-0.1336,"Arkansas",16083,227,3017804,522,2
"AR",2020-06-23,2020-06-21,115611.94,88808.62,89602.07,49738.35,-0.4449,26009.87,39070.27,0.560062188,0.439937812,-0.2318,"Arkansas",16678,237,3017804,595,10
"AR",2020-06-24,2020-06-21,109134.72,90990.96,84769.9,54021.4,-0.3627,24364.82,36969.56,0.593700737,0.406299263,-0.1663,"Arkansas",17375,240,3017804,697,3
"AR",2020-06-25,2020-06-21,126359.85,97928.86,101084.7,59257.24,-0.4138,25275.15,38671.62,0.605104971,0.394895029,-0.225,"Arkansas",18062,240,3017804,687,0
"AR",2020-06-26,2020-06-21,176023.36,148544.37,141450.76,89646.67,-0.3662,34572.6,58897.7,0.603500961,0.396499039,-0.1561,"Arkansas",18740,249,3017804,678,9
"AR",2020-06-27,2020-06-21,151368.71,129952.96,120704.74,82044.32,-0.3203,30663.97,47908.64,0.631338601,0.368661399,-0.1415,"Arkansas",19310,259,3017804,570,10
"AR",2020-06-28,2020-06-28,76645.62,77776.51,59627.48,49920.22,-0.1628,17018.14,27856.29,0.641841862,0.358158138,0.0148,"Arkansas",19818,264,3017804,508,5
"AR",2020-06-29,2020-06-28,97655.93,83312.96,75587.99,50234.8,-0.3354,22067.94,33078.16,0.602965013,0.397034987,-0.1469,"Arkansas",20257,265,3017804,439,1
"AR",2020-06-30,2020-06-28,104219.84,94913.52,77337.47,53177.65,-0.3124,26882.37,41735.87,0.560274764,0.439725236,-0.0893,"Arkansas",20777,270,3017804,520,5
"AR",2020-07-01,2020-06-28,121424.53,97982.94,91519.42,57543.92,-0.3712,29905.11,40439.02,0.587285093,0.412714907,-0.1931,"Arkansas",21197,277,3017804,420,7
"AR",2020-07-02,2020-06-28,41785.84,106688.93,36918.4,61018.38,0.6528,4867.44,45670.55,0.57192794,0.42807206,1.5532,"Arkansas",22075,279,3017804,878,2
"AR",2020-07-03,2020-06-28,149357.31,139507.82,117105.58,89542.9,-0.2354,32251.73,49964.92,0.641848607,0.358151393,-0.0659,"Arkansas",22622,281,3017804,547,2
"AR",2020-07-04,2020-06-28,140803.01,40672.4,109506,30317.9,-0.7231,31297.01,10354.5,0.74541704,0.25458296,-0.7111,"Arkansas",23209,286,3017804,587,5
"AR",2020-07-05,2020-07-05,78230.15,73523.64,60020.27,46718.53,-0.2216,18209.88,26805.11,0.635421886,0.364578114,-0.0602,"Arkansas",23814,287,3017804,605,1
"AZ",2020-02-17,2020-02-16,290690.06,360368.02,250185.99,324424.12,0.2967,40504.07,35943.9,0.900257798,0.099742202,0.2397,"Arizona",1,0,7278717,1,0
"AZ",2020-02-18,2020-02-16,322668.47,351363.04,276983.13,310726.74,0.1218,45685.34,40636.3,0.884346686,0.115653314,0.0889,"Arizona",1,0,7278717,0,0
"AZ",2020-02-19,2020-02-16,357908.86,395594.59,307481.73,350493.37,0.1399,50427.13,45101.22,0.885991312,0.114008688,0.1053,"Arizona",1,0,7278717,0,0
"AZ",2020-02-20,2020-02-16,374583.5,451782.71,325128.13,407048.85,0.252,49455.37,44733.86,0.900983683,0.099016317,0.2061,"Arizona",1,0,7278717,0,0
"AZ",2020-02-21,2020-02-16,646474.77,721233.3,585850.13,663344.59,0.1323,60624.64,57888.71,0.919736499,0.080263501,0.1156,"Arizona",1,0,7278717,0,0
"AZ",2020-02-22,2020-02-16,743974.29,774610.09,691265.81,725984.75,0.0502,52708.48,48625.34,0.937226044,0.062773956,0.0412,"Arizona",1,0,7278717,0,0
"AZ",2020-02-23,2020-02-23,422453.34,436866.86,381289.18,402464.15,0.0555,41164.16,34402.71,0.921251271,0.078748729,0.0341,"Arizona",1,0,7278717,0,0
"AZ",2020-02-24,2020-02-23,268592.06,307867.11,228068.5,269657.79,0.1824,40523.56,38209.32,0.875890218,0.124109782,0.1462,"Arizona",1,0,7278717,0,0
"AZ",2020-02-25,2020-02-23,360393.2,394719.04,318798.31,351773.38,0.1034,41594.89,42945.66,0.891199421,0.108800579,0.0952,"Arizona",1,0,7278717,0,0
"AZ",2020-02-26,2020-02-23,402071.03,401887.58,352973.05,351813.31,-0.0033,49097.98,50074.27,0.875402295,0.124597705,-5e-04,"Arizona",1,0,7278717,0,0
"AZ",2020-02-27,2020-02-23,477037.96,444434.88,429420.72,398710.84,-0.0715,47617.24,45724.04,0.897118696,0.102881304,-0.0683,"Arizona",1,0,7278717,0,0
"AZ",2020-02-28,2020-02-23,710798.47,730764.52,657230.31,673113.21,0.0242,53568.16,57651.31,0.921108225,0.078891775,0.0281,"Arizona",1,0,7278717,0,0
"AZ",2020-02-29,2020-02-23,773525.72,825895.75,728933.28,778607.1,0.0681,44592.44,47288.65,0.942742592,0.057257408,0.0677,"Arizona",1,0,7278717,0,0
