State,Date,Date Week,Amount_2019,Amount_2020,Dine_In_2019,Dine_In_2020,Dine_In_trend,Off_Prem_2019,Off_Prem_2020,Dine_In_2020_pct,Off_Prem_2020_pct,Total_Trend
MO,2020/5/1,26-Apr-20,870533.74,389392.94,754297.64,104427.56,-0.8616,116236.1,284965.38,0.268180414,0.731819586,-0.5527
MO,2020/5/2,26-Apr-20,1007055.87,379897.92,884810.18,97879.1,-0.8894,122245.69,282018.82,0.257645791,0.742354209,-0.6228
MO,2020/5/3,3-May-20,604145.69,241614.72,535780.78,63520.02,-0.8814,68364.91,178094.7,0.262897972,0.737102028,-0.6001
MO,2020/5/4,3-May-20,419017.82,174311.84,366893.38,65689.07,-0.821,52124.44,108622.77,0.37684801,0.62315199,-0.584
MO,2020/5/5,3-May-20,486324.18,285271.17,413127.66,103495.73,-0.7495,73196.52,181775.44,0.36279772,0.63720228,-0.4134
MO,2020/5/6,3-May-20,527911.06,244001.75,451321.7,99154.2,-0.7803,76589.36,144847.55,0.406366758,0.593633242,-0.5378
MO,2020/5/7,3-May-20,581793.39,272868.29,501626.49,114182.18,-0.7724,80166.9,158686.11,0.418451627,0.581548373,-0.531
MO,2020/5/8,3-May-20,885834.9,425218.74,776489.35,162279.91,-0.791,109345.55,262938.83,0.38163866,0.61836134,-0.52
MO,2020/5/9,3-May-20,991795.26,458008.05,875772.71,178933.62,-0.7957,116022.55,279074.43,0.390677893,0.609322107,-0.5382
MO,2020/5/10,10-May-20,865393.54,425948.7,763529.91,125275.31,-0.8359,101863.63,300673.39,0.294108915,0.705891085,-0.5078
MO,2020/5/11,10-May-20,441441.78,184401.11,381175.09,80440.37,-0.789,60266.69,103960.74,0.436224977,0.563775023,-0.5823
MO,2020/5/12,10-May-20,523313.35,231761.03,444926.9,98963.23,-0.7776,78386.45,132797.8,0.427005481,0.572994519,-0.5571
MO,2020/5/13,10-May-20,598414.44,265345.76,515883.44,114980.64,-0.7771,82531,150365.12,0.433323826,0.566676174,-0.5566
MO,2020/5/14,10-May-20,677069.55,290462.39,591162.22,123821.46,-0.7905,85907.33,166640.93,0.426290853,0.573709147,-0.571
MO,2020/5/15,10-May-20,967231.6,467566.04,829331.21,198146.76,-0.7611,137900.39,269419.28,0.423783472,0.576216528,-0.5166
MO,2020/5/16,10-May-20,1024315.82,490043.62,887429.97,220003.37,-0.7521,136885.85,270040.25,0.448946504,0.551053496,-0.5216
MO,2020/5/17,17-May-20,658605.97,302540.03,577990.24,126799.1,-0.7806,80615.73,175740.93,0.419115117,0.580884883,-0.5406
MO,2020/5/18,17-May-20,443704.26,212118.31,384596.63,108217.91,-0.7186,59107.63,103900.4,0.510177127,0.489822873,-0.5219
MO,2020/5/19,17-May-20,472685.33,277162.46,389221.09,139872.5,-0.6406,83464.24,137289.96,0.504658892,0.495341108,-0.4136
MO,2020/5/20,17-May-20,601559.24,314423.59,515668.39,164502.57,-0.681,85890.85,149921.02,0.523187748,0.476812252,-0.4773
MO,2020/5/21,17-May-20,612438.97,353666.03,532360.14,187879.12,-0.6471,80078.83,165786.91,0.531233152,0.468766848,-0.4225
MO,2020/5/22,17-May-20,877666.79,529197.02,769932.68,279749.55,-0.6367,107734.11,249447.47,0.528630244,0.471369756,-0.397
MO,2020/5/23,17-May-20,987804.95,534464.46,859514.36,301377.1,-0.6494,128290.59,233087.36,0.563886138,0.436113862,-0.4589
MO,2020/5/24,24-May-20,742825.1,377092.97,639138.1,200053.2,-0.687,103687,177039.77,0.530514265,0.469485735,-0.4924
MO,2020/5/25,24-May-20,450327.82,307569.97,375743.87,156474.86,-0.5836,74583.95,151095.11,0.508745571,0.491254429,-0.317
MO,2020/5/26,24-May-20,395234.11,245824.6,340769.42,137461.4,-0.5966,54464.69,108363.2,0.559184882,0.440815118,-0.378
MO,2020/5/27,24-May-20,501608.34,293281.47,429572.48,169344.06,-0.6058,72035.86,123937.41,0.577411386,0.422588614,-0.4153
MO,2020/5/28,24-May-20,591279.07,345066.57,517326.89,202492.53,-0.6086,73952.18,142574.04,0.586821639,0.413178361,-0.4164
MO,2020/5/29,24-May-20,878039.48,563606.23,760011.89,339675.9,-0.5531,118027.59,223930.33,0.602683012,0.397316988,-0.3581
MO,2020/5/30,24-May-20,911275.45,610724.42,785175.71,389254.34,-0.5042,126099.74,221470.08,0.637364951,0.362635049,-0.3298
MO,2020/5/31,31-May-20,670903.29,404020.42,582209.23,243555.66,-0.5817,88694.06,160464.76,0.602830075,0.397169925,-0.3978
MO,2020/6/1,31-May-20,446997.74,265666.05,381242.66,171778.65,-0.5494,65755.08,93887.4,0.646596168,0.353403832,-0.4057
MO,2020/6/2,31-May-20,518924.64,322301.18,451159.36,206300.88,-0.5427,67765.28,116000.3,0.640087262,0.359912738,-0.3789
MO,2020/6/3,31-May-20,545751.66,348259.72,470364.76,219245.18,-0.5339,75386.9,129014.54,0.629545042,0.370454958,-0.3619
MO,2020/6/4,31-May-20,611425.72,392984.66,521476.34,257837.47,-0.5056,89949.38,135147.19,0.656100597,0.343899403,-0.3573
MO,2020/6/5,31-May-20,936241.41,591335.49,820986.19,384060.6,-0.5322,115255.22,207274.89,0.649480044,0.350519956,-0.3684
MO,2020/6/6,31-May-20,983803.95,618914.43,870443.42,407743.73,-0.5316,113360.53,211170.7,0.658804691,0.341195309,-0.3709
MO,2020/6/7,7-Jun-20,600360.72,424844.84,509746.95,275486.55,-0.4596,90613.77,149358.29,0.648440381,0.351559619,-0.2924
MO,2020/6/8,7-Jun-20,484090.1,272004.38,426679.57,180734.17,-0.5764,57410.53,91270.21,0.664453161,0.335546839,-0.4381
MO,2020/6/9,7-Jun-20,520780.17,348755.24,454255.01,236113.25,-0.4802,66525.16,112641.99,0.677017068,0.322982932,-0.3303
MO,2020/6/10,7-Jun-20,574134.41,392199.15,485066.82,270920,-0.4415,89067.59,121279.15,0.690771512,0.309228488,-0.3169
MO,2020/6/11,7-Jun-20,634951.54,425682.7,552544.39,298471.48,-0.4598,82407.15,127211.22,0.701159526,0.298840474,-0.3296
MO,2020/6/12,7-Jun-20,872966.36,623529.53,764149.74,425715.98,-0.4429,108816.62,197813.55,0.682751914,0.317248086,-0.2857
MO,2020/6/13,7-Jun-20,1002618.27,668532.3,867114.39,465843.09,-0.4628,135503.88,202689.21,0.696814634,0.303185366,-0.3332
MO,2020/6/14,14-Jun-20,813976.96,440679.07,700941.92,294752.13,-0.5795,113035.04,145926.94,0.668858927,0.331141073,-0.4586
MO,2020/6/15,14-Jun-20,420211.04,296034.99,367753.37,205923.58,-0.44,52457.67,90111.41,0.695605543,0.304394457,-0.2955
MO,2020/6/16,14-Jun-20,527258.92,378577.92,457861.27,266582.73,-0.4178,69397.65,111995.19,0.704168722,0.295831278,-0.282
MO,2020/6/17,14-Jun-20,577359.06,420050.87,503595.55,302769.09,-0.3988,73763.51,117281.78,0.720791484,0.279208516,-0.2725
MO,2020/6/18,14-Jun-20,644229.43,447481.2,553516.04,316861.59,-0.4275,90713.39,130619.61,0.70810034,0.29189966,-0.3054
MO,2020/6/19,14-Jun-20,865274.65,673297.87,752626.79,470938.34,-0.3743,112647.86,202359.53,0.699450215,0.300549785,-0.2219
MO,2020/6/20,14-Jun-20,1008259.36,731549.67,880764.51,520316.02,-0.4092,127494.85,211233.65,0.711251801,0.288748199,-0.2744
MO,2020/6/21,21-Jun-20,614015.03,593565.94,528123.9,376318.42,-0.2874,85891.13,217247.52,0.63399598,0.36600402,-0.0333
MO,2020/6/22,21-Jun-20,476393.12,289541.01,418237.65,209012.65,-0.5003,58155.47,80528.36,0.721875806,0.278124194,-0.3922
MO,2020/6/23,21-Jun-20,541588.59,377417.5,476487.32,271578.39,-0.43,65101.27,105839.11,0.719570211,0.280429789,-0.3031
MO,2020/6/24,21-Jun-20,568818.11,422955.96,490006.86,304739.1,-0.3781,78811.25,118216.86,0.720498418,0.279501582,-0.2564
MO,2020/6/25,21-Jun-20,656982.25,457188.26,570851.25,325319.11,-0.4301,86131,131869.15,0.711564881,0.288435119,-0.3041
MO,2020/6/26,21-Jun-20,874612.21,656843.52,761277.28,460264.63,-0.3954,113334.93,196578.89,0.700721886,0.299278114,-0.249
MO,2020/6/27,21-Jun-20,953530.31,720735.77,843096.05,513181.73,-0.3913,110434.26,207554.04,0.712024783,0.287975217,-0.2441
MO,2020/6/28,28-Jun-20,639644.94,451628.95,562836.26,310255.26,-0.4488,76808.68,141373.69,0.686969381,0.313030619,-0.2939
MO,2020/6/29,28-Jun-20,461985.92,300404.86,404368.9,206274.84,-0.4899,57617.02,94130.02,0.686656135,0.313343865,-0.3498
MO,2020/6/30,28-Jun-20,528859.5,368606.48,463682.07,257004.36,-0.4457,65177.43,111602.12,0.697232344,0.302767656,-0.303
MO,2020/7/1,28-Jun-20,660983.03,418971.48,562073.11,291665.39,-0.4811,98909.92,127306.09,0.696146167,0.303853833,-0.3661
MO,2020/7/2,28-Jun-20,414089.03,516898.98,336570.61,360560.16,0.0713,77518.42,156338.82,0.697544731,0.302455269,0.2483
MO,2020/7/3,28-Jun-20,825661.92,657874.38,726236.16,456345.89,-0.3716,99425.76,201528.49,0.693667217,0.306332783,-0.2032
MO,2020/7/4,28-Jun-20,863814.86,364926.7,747795.98,223459.33,-0.7012,116018.88,141467.37,0.612340314,0.387659686,-0.5775
MO,2020/7/5,5-Jul-20,559540.85,435404.28,492245.4,285998.18,-0.419,67295.45,149406.1,0.656856612,0.343143388,-0.2219
MS,2020/2/17,16-Feb-20,100414.47,111924.66,94025.37,105017.51,0.1169,6389.1,6907.15,0.938287505,0.061712495,0.1146
MS,2020/2/18,16-Feb-20,119585.07,130364.54,111649.9,121864.85,0.0915,7935.17,8499.69,0.934800598,0.065199402,0.0901
MS,2020/2/19,16-Feb-20,133923.76,140268.69,124056.19,132190.37,0.0656,9867.57,8078.32,0.942408245,0.057591755,0.0474
MS,2020/2/20,16-Feb-20,140936.8,141530.09,130889.24,130495.87,-0.003,10047.56,11034.22,0.922036226,0.077963774,0.0042
MS,2020/2/21,16-Feb-20,238251.18,264333.8,222542.88,247999.4,0.1144,15708.3,16334.4,0.938205405,0.061794595,0.1095
MS,2020/2/22,16-Feb-20,236435.09,279650.09,224326.19,266789.11,0.1893,12108.9,12860.98,0.954010456,0.045989544,0.1828
MS,2020/2/23,23-Feb-20,148867.52,129064.94,140378.05,120163.13,-0.144,8489.47,8901.81,0.931028442,0.068971558,-0.133
MS,2020/2/24,23-Feb-20,103888.4,113165.72,96200.69,105628.98,0.098,7687.71,7536.74,0.933400857,0.066599143,0.0893
MS,2020/2/25,23-Feb-20,122176.08,150757.73,112320.62,138921.24,0.2368,9855.46,11836.49,0.921486679,0.078513321,0.2339
MS,2020/2/26,23-Feb-20,139133.3,140566.71,129267.05,130573.18,0.0101,9866.25,9993.53,0.928905429,0.071094571,0.0103
MS,2020/2/27,23-Feb-20,150349.74,169126.62,138973.96,158617.33,0.1413,11375.78,10509.29,0.937861408,0.062138592,0.1249
MS,2020/2/28,23-Feb-20,246150.21,263372.46,230661.51,247712.2,0.0739,15488.7,15660.26,0.940539493,0.059460507,0.07
MS,2020/2/29,23-Feb-20,271519.16,276751.62,256236.56,262968.18,0.0263,15282.6,13783.44,0.95019563,0.04980437,0.0193
MS,2020/3/1,1-Mar-20,123695.09,141557.68,114982.51,132200.26,0.1497,8712.58,9357.42,0.933896769,0.066103231,0.1444
MS,2020/3/2,1-Mar-20,106640.16,110464.45,98460.95,102248.75,0.0385,8179.21,8215.7,0.925625846,0.074374154,0.0359
MS,2020/3/3,1-Mar-20,151341.93,123519.28,138969.7,115203.3,-0.171,12372.23,8315.98,0.93267464,0.06732536,-0.1838
MS,2020/3/4,1-Mar-20,153821.75,131241.11,143642.17,122086.42,-0.1501,10179.58,9154.69,0.930245256,0.069754744,-0.1468
MS,2020/3/5,1-Mar-20,165855,164980.65,155044.7,154106.63,-0.0061,10810.3,10874.02,0.934089119,0.065910881,-0.0053
MS,2020/3/6,1-Mar-20,263847.95,251781.35,250701.86,236397.91,-0.0571,13146.09,15383.44,0.938901591,0.061098409,-0.0457
MS,2020/3/7,1-Mar-20,256406.31,252406.97,244768.18,241352.97,-0.014,11638.13,11054,0.956205647,0.043794353,-0.0156
MS,2020/3/8,8-Mar-20,149155.86,137630.97,143868.64,128523.57,-0.1067,5287.22,9107.4,0.933827394,0.066172606,-0.0773
MS,2020/3/9,8-Mar-20,108020.09,110244.17,101055.5,102945.95,0.0187,6964.59,7298.22,0.933799493,0.066200507,0.0206
MS,2020/3/10,8-Mar-20,162111.48,131416.25,153522.87,123354.03,-0.1965,8588.61,8062.22,0.93865127,0.06134873,-0.1893
MS,2020/3/11,8-Mar-20,163079.84,165330.83,154096.02,156911.15,0.0183,8983.82,8419.68,0.949073745,0.050926255,0.0138
MS,2020/3/12,8-Mar-20,165137.25,174847.86,156150.65,165879.05,0.0623,8986.6,8968.81,0.948705063,0.051294937,0.0588
MS,2020/3/13,8-Mar-20,254254.22,215397.77,241378.05,202460.6,-0.1612,12876.17,12937.17,0.939938236,0.060061764,-0.1528
MS,2020/3/14,8-Mar-20,246249.5,222276.95,233897.02,210885.02,-0.0984,12352.48,11391.93,0.948748937,0.051251063,-0.0974
MS,2020/3/15,15-Mar-20,141915.94,123785.42,133844.58,115569.06,-0.1365,8071.36,8216.36,0.93362417,0.06637583,-0.1278
MS,2020/3/16,15-Mar-20,112980.51,70101.34,106165.67,63239.22,-0.4043,6814.84,6862.12,0.902111429,0.097888571,-0.3795
MS,2020/3/17,15-Mar-20,154158.78,74295.02,145716.27,60787.48,-0.5828,8442.51,13507.54,0.818190506,0.181809494,-0.5181
MS,2020/3/18,15-Mar-20,166799.44,59706.67,157904.35,46914.85,-0.7029,8895.09,12791.82,0.785755595,0.214244405,-0.642
MS,2020/3/19,15-Mar-20,191866.65,56549.28,180087.41,46015.14,-0.7445,11779.24,10534.14,0.813717522,0.186282478,-0.7053
MS,2020/3/20,15-Mar-20,266161,64815.04,251014.17,45746.85,-0.8178,15146.83,19068.19,0.705806091,0.294193909,-0.7565
MS,2020/3/21,15-Mar-20,282172.46,37920.21,269307.62,26972.24,-0.8998,12864.84,10947.97,0.71128931,0.28871069,-0.8656
MS,2020/3/22,22-Mar-20,163539.08,20490.61,155978.46,15444.4,-0.901,7560.62,5046.21,0.753730611,0.246269389,-0.8747
MS,2020/3/23,22-Mar-20,114476.28,14867.2,106489.22,10469.3,-0.9017,7987.06,4397.9,0.704187742,0.295812258,-0.8701
MS,2020/3/24,22-Mar-20,154342.56,22814.64,144895.25,15424.87,-0.8935,9447.31,7389.77,0.676095262,0.323904738,-0.8522
MS,2020/3/25,22-Mar-20,167704.96,23842.88,157571.13,15882.42,-0.8992,10133.83,7960.46,0.666128421,0.333871579,-0.8578
MS,2020/3/26,22-Mar-20,195866.29,26264.02,184179.29,17092.36,-0.9072,11687,9171.66,0.65078994,0.34921006,-0.8659
MS,2020/3/27,22-Mar-20,264885.02,42681.08,251305.78,30617.19,-0.8782,13579.24,12063.89,0.717348061,0.282651939,-0.8389
MS,2020/3/28,22-Mar-20,297944.89,36079.53,283756.46,26142.64,-0.9079,14188.43,9936.89,0.724583718,0.275416282,-0.8789
MS,2020/3/29,29-Mar-20,129767.52,22949.39,122285.68,17417.04,-0.8576,7481.84,5532.35,0.75893259,0.24106741,-0.8231
MS,2020/3/30,29-Mar-20,105014.73,15044.51,97742.76,9533.11,-0.9025,7271.97,5511.4,0.633660385,0.366339615,-0.8567
MS,2020/3/31,29-Mar-20,142527.66,19156.16,133143.78,12799.23,-0.9039,9383.88,6356.93,0.668152177,0.331847823,-0.8656
MS,2020/4/1,29-Mar-20,149407.39,25819.6,140156.73,17952.55,-0.8719,9250.66,7867.05,0.695307054,0.304692946,-0.8272
MS,2020/4/2,29-Mar-20,143306.22,35459.68,132651.05,28469.56,-0.7854,10655.17,6990.12,0.802871318,0.197128682,-0.7526
MS,2020/4/3,29-Mar-20,265770.46,33562.32,250164.83,23312.2,-0.9068,15605.63,10250.12,0.694594414,0.305405586,-0.8737
MS,2020/4/4,29-Mar-20,268700.53,32051.86,255344.64,22971.5,-0.91,13355.89,9080.36,0.716697877,0.283302123,-0.8807
MS,2020/4/5,5-Apr-20,134602.46,22517.57,125420.14,17605.99,-0.8596,9182.32,4911.58,0.781877885,0.218122115,-0.8327
MS,2020/4/6,5-Apr-20,95049.46,17268.66,87812,12657.42,-0.8559,7237.46,4611.24,0.732970595,0.267029405,-0.8183
MS,2020/4/7,5-Apr-20,154978.74,21817.63,146229.21,14244.64,-0.9026,8749.53,7572.99,0.652895846,0.347104154,-0.8592
MS,2020/4/8,5-Apr-20,150263.67,26654.13,141477.37,18416.43,-0.8698,8786.3,8237.7,0.690940954,0.309059046,-0.8226
MS,2020/4/9,5-Apr-20,170154.75,33107.37,160917.54,22311.25,-0.8613,9237.21,10796.12,0.67390584,0.32609416,-0.8054
MS,2020/4/10,5-Apr-20,225829.13,54681.15,210764.51,37722.28,-0.821,15064.62,16958.87,0.689858937,0.310141063,-0.7579
MS,2020/4/11,5-Apr-20,196129.68,43117.08,183871.19,30418.97,-0.8346,12258.49,12698.11,0.705496986,0.294503014,-0.7802
MS,2020/4/12,12-Apr-20,134694.02,8846.27,125900.47,5968.61,-0.9526,8793.55,2877.66,0.674703576,0.325296424,-0.9343
MS,2020/4/13,12-Apr-20,123211.98,17388.45,115584.75,12023.53,-0.896,7627.23,5364.92,0.691466462,0.308533538,-0.8589
MS,2020/4/14,12-Apr-20,153264.85,25572.89,143647.33,16451.84,-0.8855,9617.52,9121.05,0.643331278,0.356668722,-0.8331
MS,2020/4/15,12-Apr-20,153557.17,42643.37,143777.79,28685.56,-0.8005,9779.38,13957.81,0.672685109,0.327314891,-0.7223
MS,2020/4/16,12-Apr-20,145119.86,40261.49,132596.25,28350.57,-0.7862,12523.61,11910.92,0.704160974,0.295839026,-0.7226
MS,2020/4/17,12-Apr-20,267765.64,57840.83,251682.88,40356.48,-0.8397,16082.76,17484.35,0.697716129,0.302283871,-0.784
MS,2020/4/18,12-Apr-20,266100.38,45371.9,254297.08,33323.21,-0.869,11803.3,12048.69,0.73444599,0.26555401,-0.8295
MS,2020/4/19,19-Apr-20,139414.87,25464.31,135234.4,19479.82,-0.856,4180.47,5984.49,0.764985189,0.235014811,-0.8173
MS,2020/4/20,19-Apr-20,127161.8,31084,120049.22,23683.78,-0.8027,7112.58,7400.22,0.761928323,0.238071677,-0.7556
MS,2020/4/21,19-Apr-20,144025.08,27722.42,134695.04,17577.6,-0.8695,9330.04,10144.82,0.6340572,0.3659428,-0.8075
MS,2020/4/22,19-Apr-20,166411.27,39373.56,157261,27197.6,-0.8271,9150.27,12175.96,0.69075796,0.30924204,-0.7634
MS,2020/4/23,19-Apr-20,159506.57,43882.28,148554.08,30116.4,-0.7973,10952.49,13765.88,0.6862998,0.3137002,-0.7249
MS,2020/4/24,19-Apr-20,274200.75,72123.53,259843.53,50105,-0.8072,14357.22,22018.53,0.694710866,0.305289134,-0.737
MS,2020/4/25,19-Apr-20,299264.01,66309.19,287898,47298.08,-0.8357,11366.01,19011.11,0.713296,0.286704,-0.7784
MS,2020/4/26,26-Apr-20,157634.11,41293.64,150980.35,30328.75,-0.7991,6653.76,10964.89,0.734465404,0.265534596,-0.738
MS,2020/4/27,26-Apr-20,105585.47,24126.87,98037.4,16055.76,-0.8362,7548.07,8071.11,0.665472148,0.334527852,-0.7715
MS,2020/4/28,26-Apr-20,136903.87,30912.88,128177.56,19351.41,-0.849,8726.31,11561.47,0.625998289,0.374001711,-0.7742
MS,2020/4/29,26-Apr-20,156036.82,45573.74,146638.14,33928.71,-0.7686,9398.68,11645.03,0.744479387,0.255520613,-0.7079
MS,2020/4/30,26-Apr-20,172432.61,54362.45,161678.41,40938.12,-0.7468,10754.2,13424.33,0.753058775,0.246941225,-0.6847
MS,2020/5/1,26-Apr-20,264711.58,80582.94,250479.09,58008.62,-0.7684,14232.49,22574.32,0.719862293,0.280137707,-0.6956
MS,2020/5/2,26-Apr-20,256478.71,72845.59,243363.85,54440.99,-0.7763,13114.86,18404.6,0.74734778,0.25265222,-0.716
MS,2020/5/3,3-May-20,152522.76,49753.03,145028.9,37004.56,-0.7448,7493.86,12748.47,0.743764953,0.256235047,-0.6738
MS,2020/5/4,3-May-20,113203.36,25158.87,105238.48,16762.21,-0.8407,7964.88,8396.66,0.666254486,0.333745514,-0.7778
MS,2020/5/5,3-May-20,139456.07,28202.87,130855.62,19577.96,-0.8504,8600.45,8624.91,0.694183252,0.305816748,-0.7978
MS,2020/5/6,3-May-20,155342.58,37181.13,145872.6,22660.74,-0.8447,9469.98,14520.39,0.609468835,0.390531165,-0.7607
MS,2020/5/7,3-May-20,170496.19,58457.91,160533.23,41160.07,-0.7436,9962.96,17297.84,0.704097529,0.295902471,-0.6571
MS,2020/5/8,3-May-20,277888.45,103377.41,261670.42,76109.61,-0.7091,16218.03,27267.8,0.736230575,0.263769425,-0.628
MS,2020/5/9,3-May-20,300174.71,124024.33,288267.62,100498.44,-0.6514,11907.09,23525.89,0.810312299,0.189687701,-0.5868
MS,2020/5/10,10-May-20,200187.44,109308.05,191618.56,91781.55,-0.521,8568.88,17526.5,0.839659568,0.160340432,-0.454
MS,2020/5/11,10-May-20,132050.08,36338.69,124124.86,26753.42,-0.7845,7925.22,9585.27,0.736224118,0.263775882,-0.7248
MS,2020/5/12,10-May-20,153962.02,41625.34,144841.9,30112.13,-0.7921,9120.12,11513.21,0.723408626,0.276591374,-0.7296
MS,2020/5/13,10-May-20,171517.18,84567.86,162893.84,69681.08,-0.5722,8623.34,14886.78,0.823966457,0.176033543,-0.5069
MS,2020/5/14,10-May-20,180441.8,74132.22,169872.81,57643.46,-0.6607,10568.99,16488.76,0.777576336,0.222423664,-0.5892
MS,2020/5/15,10-May-20,264849.01,120209.76,249942.7,95330.9,-0.6186,14906.31,24878.86,0.793037936,0.206962064,-0.5461
MS,2020/5/16,10-May-20,298096.51,142740.58,287662.74,120268.07,-0.5819,10433.77,22472.51,0.842563972,0.157436028,-0.5212
MS,2020/5/17,17-May-20,123081.73,85649.11,114545.02,72821.54,-0.3643,8536.71,12827.57,0.850231135,0.149768865,-0.3041
MS,2020/5/18,17-May-20,133754.14,35479.18,126356.25,25509.16,-0.7981,7397.89,9970.02,0.71898956,0.28101044,-0.7347
MS,2020/5/19,17-May-20,168394.55,45321.78,159417.23,33226.05,-0.7916,8977.32,12095.73,0.73311441,0.26688559,-0.7309
MS,2020/5/20,17-May-20,177411.54,84942.76,168558.11,70861.79,-0.5796,8853.43,14080.97,0.834229898,0.165770102,-0.5212
MS,2020/5/21,17-May-20,213469.37,96862.12,202511.27,79819.4,-0.6059,10958.1,17042.72,0.824051755,0.175948245,-0.5462
MS,2020/5/22,17-May-20,284912.44,138902.81,271096.52,117426.9,-0.5668,13815.92,21475.91,0.845388945,0.154611055,-0.5125
MS,2020/5/23,17-May-20,274334.49,143078.85,261854.02,127045.63,-0.5148,12480.47,16033.22,0.887941369,0.112058631,-0.4785
MS,2020/5/24,24-May-20,184725.57,115556.85,179368.36,105353.09,-0.4126,5357.21,10203.76,0.91169922,0.08830078,-0.3744
MS,2020/5/25,24-May-20,117384.25,19626.93,113170.47,16567.58,-0.8536,4213.78,3059.35,0.844124884,0.155875116,-0.8328
MS,2020/5/26,24-May-20,136391.85,39759.2,128861.36,31288.87,-0.7572,7530.49,8470.33,0.786959245,0.213040755,-0.7085
MS,2020/5/27,24-May-20,170857.13,88628.36,163121.71,72756.84,-0.554,7735.42,15871.52,0.820920527,0.179079473,-0.4813
MS,2020/5/28,24-May-20,186887.08,105092.93,176904.27,87268.08,-0.5067,9982.81,17824.85,0.830389637,0.169610363,-0.4377
MS,2020/5/29,24-May-20,274550.61,151360.53,260366.75,127782.89,-0.5092,14183.86,23577.64,0.844228611,0.155771389,-0.4487
MS,2020/5/30,24-May-20,321413.38,173789.1,309897.52,151967.29,-0.5096,11515.86,21821.81,0.874435106,0.125564894,-0.4593
MS,2020/5/31,31-May-20,159617.28,121673.6,151500.21,109313.14,-0.2785,8117.07,12360.46,0.898412967,0.101587033,-0.2377
MS,2020/6/1,31-May-20,156459.98,43776.27,149278.67,36667.86,-0.7544,7181.31,7108.41,0.83761956,0.16238044,-0.7202
MS,2020/6/2,31-May-20,168194.17,53671.98,160006.56,42379.47,-0.7351,8187.61,11292.51,0.78960139,0.21039861,-0.6809
MS,2020/6/3,31-May-20,165353.45,118257.77,156620.43,102514,-0.3455,8733.02,15743.77,0.866869044,0.133130956,-0.2848
MS,2020/6/4,31-May-20,186167.55,142827.62,176188.85,126868.28,-0.2799,9978.7,15959.34,0.888261528,0.111738472,-0.2328
MS,2020/6/5,31-May-20,265193.39,202415.45,251685.93,178576.37,-0.2905,13507.46,23839.08,0.882226974,0.117773026,-0.2367
MS,2020/6/6,31-May-20,291748.87,195034.75,280344.36,174584.38,-0.3773,11404.51,20450.37,0.895144993,0.104855007,-0.3315
MS,2020/6/7,7-Jun-20,169040.35,72705.84,161140.44,64747.43,-0.5982,7899.91,7958.41,0.890539605,0.109460395,-0.5699
MS,2020/6/8,7-Jun-20,125969.09,40134.84,119575.92,32490.1,-0.7283,6393.17,7644.74,0.809523596,0.190476404,-0.6814
MS,2020/6/9,7-Jun-20,166262.71,86132.73,157620.59,72907.93,-0.5374,8642.12,13224.8,0.846460225,0.153539775,-0.4819
MS,2020/6/10,7-Jun-20,174585.25,135464.93,164563.47,119403.09,-0.2744,10021.78,16061.84,0.881431748,0.118568252,-0.2241
MS,2020/6/11,7-Jun-20,189261.3,148880.35,178521.83,131963.21,-0.2608,10739.47,16917.14,0.886370901,0.113629099,-0.2134
